# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:28:57.478
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
6,186655;-0,072;-0,005;0,027;0,077
6,201946;-0,061;0,026;0,042;0,079
6,202200;-0,045;0,053;0,053;0,087
6,217785;-0,028;0,061;0,054;0,086
6,231739;-0,010;0,061;0,046;0,077
6,232065;0,004;0,055;0,035;0,065
6,245096;0,016;0,031;0,023;0,041
6,258929;0,029;-0,007;-0,003;0,030
6,259183;0,044;-0,043;-0,035;0,071
6,273680;0,053;-0,068;-0,058;0,104
6,289026;0,056;-0,081;-0,065;0,118
6,289278;0,054;-0,078;-0,059;0,112
6,301627;0,049;-0,062;-0,046;0,091
6,314938;0,042;-0,046;-0,035;0,071
6,329893;0,032;-0,031;-0,032;0,055
6,341684;0,028;-0,029;-0,035;0,053
6,354765;0,027;-0,034;-0,038;0,058
6,355020;0,028;-0,043;-0,042;0,066
6,368942;0,031;-0,053;-0,043;0,075
6,382447;0,033;-0,061;-0,038;0,079
6,382677;0,031;-0,061;-0,030;0,075
6,395935;0,023;-0,053;-0,018;0,060
6,409588;0,011;-0,034;-0,003;0,036
6,423757;-0,006;-0,013;0,010;0,018
6,424025;-0,023;0,004;0,020;0,031
6,436069;-0,039;0,015;0,026;0,049
6,449327;-0,053;0,022;0,030;0,064
6,449628;-0,064;0,028;0,035;0,078
6,463795;-0,071;0,031;0,040;0,087
6,477562;-0,072;0,021;0,036;0,083
6,478173;-0,067;0,001;0,023;0,071
6,491471;-0,059;-0,018;0,007;0,062
6,505858;-0,053;-0,028;-0,002;0,060
6,520588;-0,050;-0,028;-0,002;0,057
6,520865;-0,050;-0,017;0,004;0,053
6,533375;-0,051;-0,001;0,010;0,052
6,547010;-0,046;-0,005;0,005;0,047
6,547249;-0,033;-0,028;-0,019;0,047
6,560967;-0,016;-0,048;-0,048;0,070
6,573732;0,001;-0,062;-0,064;0,089
6,587170;0,029;-0,071;-0,063;0,099
6,601009;0,038;-0,060;-0,056;0,090
6,614427;0,045;-0,044;-0,043;0,077
6,614773;0,046;-0,027;-0,027;0,060
6,628176;0,043;-0,012;-0,016;0,047
6,643699;0,035;-0,010;-0,012;0,039
6,644069;0,026;-0,016;-0,014;0,033
6,658008;0,012;-0,022;-0,016;0,030
6,673837;-0,001;-0,026;-0,013;0,029
6,674139;-0,013;-0,027;-0,002;0,030
6,687690;-0,023;-0,024;0,013;0,036
6,700848;-0,029;-0,018;0,029;0,045
6,701094;-0,033;-0,015;0,042;0,055
6,714159;-0,031;-0,022;0,045;0,058
6,729229;-0,024;-0,031;0,036;0,053
6,729481;-0,020;-0,037;0,029;0,050
6,744571;-0,018;-0,037;0,030;0,051
6,759160;-0,020;-0,028;0,038;0,052
6,759497;-0,023;-0,012;0,046;0,053
6,772211;-0,027;0,002;0,051;0,057
6,786102;-0,028;0,007;0,046;0,054
6,802463;-0,020;0,002;0,018;0,026
6,818087;-0,017;0,005;0,013;0,022
6,831267;-0,018;0,017;0,021;0,033
6,844254;-0,017;0,011;0,018;0,027
6,857571;-0,002;-0,027;-0,027;0,039
6,872119;0,002;-0,035;-0,043;0,056
6,872389;0,005;-0,032;-0,041;0,052
6,887673;0,005;-0,015;-0,029;0,033
6,904201;0,004;0,009;-0,014;0,017
6,904462;0,005;0,028;-0,001;0,029
6,919198;0,010;0,029;0,002;0,031
6,919547;0,017;0,016;-0,010;0,026
6,933051;0,024;-0,001;-0,026;0,036
6,946701;0,029;-0,018;-0,037;0,051
6,960877;0,032;-0,034;-0,041;0,062
6,961239;0,033;-0,044;-0,041;0,069
6,975898;0,033;-0,046;-0,038;0,069
6,988618;0,033;-0,039;-0,029;0,059
7,001439;0,034;-0,029;-0,026;0,052
7,016453;0,035;-0,017;-0,020;0,044
7,016716;0,034;-0,004;-0,008;0,035
7,032231;0,032;0,006;0,007;0,033
7,047753;0,027;0,007;0,018;0,033
7,048011;0,022;0,000;0,019;0,029
7,060994;0,015;-0,009;0,014;0,022
7,074702;0,006;-0,015;0,013;0,020
7,074928;-0,005;-0,016;0,014;0,022
7,088730;-0,015;-0,015;0,015;0,026
7,101091;-0,020;-0,017;0,013;0,029
7,101371;-0,017;-0,027;-0,001;0,032
7,114835;-0,010;-0,037;-0,014;0,040
7,129277;-0,002;-0,038;-0,018;0,042
7,129800;0,002;-0,029;-0,010;0,031
7,144058;0,002;-0,013;0,005;0,015
7,156989;-0,002;0,006;0,020;0,021
7,170696;-0,010;0,015;0,029;0,034
7,170945;-0,017;0,012;0,023;0,031
7,185090;-0,026;0,007;0,014;0,030
7,197911;-0,034;0,005;0,012;0,036
7,198166;-0,044;0,005;0,016;0,047
7,211296;-0,053;0,010;0,027;0,060
7,225443;-0,057;0,015;0,037;0,070
7,239946;-0,044;-0,007;0,018;0,048
7,253066;-0,027;-0,024;-0,010;0,038
7,266676;-0,009;-0,035;-0,030;0,047
7,266953;0,006;-0,034;-0,035;0,049
7,280297;0,018;-0,022;-0,031;0,042
7,293463;0,028;-0,002;-0,024;0,037
7,293706;0,037;0,017;-0,015;0,043
7,306783;0,040;0,033;-0,007;0,053
7,321360;0,043;0,043;-0,001;0,060
7,321647;0,039;0,044;0,004;0,059
7,333915;0,031;0,040;0,012;0,052
7,347206;0,015;0,033;0,021;0,042
7,361777;-0,004;0,023;0,030;0,038
7,362029;-0,024;0,007;0,034;0,042
7,377163;-0,040;-0,009;0,029;0,050
7,391719;-0,053;-0,022;0,023;0,061
7,392036;-0,057;-0,032;0,018;0,068
7,404829;-0,057;-0,038;0,013;0,070
7,418102;-0,051;-0,043;0,007;0,067
7,418365;-0,039;-0,039;-0,001;0,055
7,432915;-0,024;-0,029;-0,002;0,038
7,448219;-0,011;-0,012;0,003;0,017
7,448476;0,002;0,009;0,014;0,017
7,461064;0,011;0,028;0,026;0,040
7,474287;0,017;0,039;0,035;0,055
7,488761;0,022;0,020;0,018;0,034
7,501763;0,020;0,007;0,008;0,022
7,515326;0,011;-0,002;0,005;0,013
7,515658;-0,000;-0,004;0,010;0,011
7,529571;-0,011;0,000;0,018;0,021
7,543644;-0,020;0,006;0,023;0,031
7,543943;-0,023;0,009;0,023;0,034
7,557108;-0,023;0,010;0,021;0,033
7,570819;-0,020;0,013;0,021;0,032
7,571078;-0,015;0,018;0,025;0,034
7,585006;-0,011;0,022;0,031;0,040
7,598163;-0,006;0,016;0,030;0,034
7,610695;-0,000;0,006;0,020;0,021
7,610950;0,004;-0,004;0,009;0,011
7,625303;0,005;-0,009;0,003;0,010
7,638457;-0,000;-0,005;0,002;0,005
7,638800;-0,004;0,000;0,001;0,004
7,652974;-0,004;0,005;-0,003;0,007
7,666960;-0,001;0,005;-0,007;0,008
7,681256;0,005;0,002;-0,002;0,006
7,694630;0,005;0,005;0,007;0,010
7,694874;-0,000;0,009;0,016;0,019
7,708093;-0,005;0,010;0,021;0,024
7,722100;-0,012;0,009;0,021;0,026
7,734764;-0,018;0,004;0,018;0,026
7,735027;-0,021;-0,005;0,009;0,023
7,747961;-0,021;-0,017;-0,002;0,027
7,761615;-0,018;-0,024;-0,010;0,032
7,761895;-0,013;-0,024;-0,013;0,031
7,776192;-0,007;-0,021;-0,008;0,023
7,791375;-0,000;-0,016;-0,004;0,016
7,791721;0,007;-0,012;-0,003;0,015
7,804281;0,012;-0,007;-0,003;0,015
7,817992;0,012;0,001;-0,001;0,012
7,832644;0,009;0,010;0,004;0,014
7,832885;0,001;0,012;0,007;0,014
7,848218;-0,005;0,010;0,005;0,012
7,848454;-0,010;0,005;0,005;0,012
7,863125;-0,013;-0,001;0,007;0,015
7,876406;-0,017;-0,006;0,008;0,020
7,890318;-0,018;-0,011;0,005;0,022
7,890550;-0,018;-0,013;0,002;0,023
7,904881;-0,017;-0,012;-0,001;0,021
7,922195;-0,015;-0,010;-0,002;0,018
7,922476;-0,010;-0,005;-0,002;0,011
7,939831;-0,004;0,001;-0,002;0,004
7,940210;0,002;0,006;-0,002;0,007
7,958123;0,009;0,009;0,001;0,012
7,958372;0,012;0,009;0,002;0,015
7,972370;0,012;0,010;0,003;0,016
7,985466;0,010;0,007;0,004;0,013
7,998690;-0,002;-0,004;0,005;0,007
8,012981;-0,009;-0,009;0,008;0,014
8,013254;-0,017;-0,013;0,009;0,024
8,025784;-0,022;-0,016;0,009;0,029
8,039868;-0,026;-0,016;0,010;0,032
8,040124;-0,027;-0,015;0,013;0,033
8,053870;-0,024;-0,015;0,012;0,031
8,067713;-0,017;-0,013;0,007;0,023
8,080672;-0,009;-0,011;0,004;0,015
8,080913;0,001;-0,009;0,002;0,009
8,094327;0,010;-0,007;-0,001;0,012
8,108282;0,017;-0,005;-0,004;0,018
8,108590;0,022;0,000;-0,005;0,023
8,121615;0,023;0,004;-0,005;0,024
8,135723;0,022;0,010;-0,004;0,024
8,149750;0,015;0,011;-0,003;0,019
8,163838;0,009;0,011;-0,001;0,014
8,177078;-0,000;0,012;0,004;0,013
8,177338;-0,009;0,012;0,012;0,019
8,190361;-0,015;0,002;0,010;0,018
8,204709;-0,018;-0,007;0,003;0,020
8,204980;-0,022;-0,012;-0,002;0,025
8,217494;-0,024;-0,011;-0,001;0,027
8,230566;-0,024;-0,004;0,005;0,025
8,246314;-0,022;0,002;0,012;0,025
8,246609;-0,015;0,000;0,009;0,017
8,260663;-0,005;-0,005;0,001;0,007
8,260925;0,004;-0,006;-0,005;0,009
8,273334;0,010;-0,005;-0,003;0,011
8,287397;0,011;0,001;0,004;0,012
8,301933;0,011;0,007;0,010;0,017
8,302207;0,011;0,010;0,014;0,020
8,316271;0,011;0,002;0,009;0,015
8,329254;0,012;-0,005;0,001;0,013
8,329523;0,011;-0,010;-0,003;0,015
8,342447;0,010;-0,011;0,001;0,015
8,357682;0,009;-0,010;0,008;0,015
8,358592;0,010;-0,007;0,013;0,018
8,370033;0,010;-0,007;0,016;0,021
8,383529;0,011;-0,010;0,015;0,021
8,397828;0,013;-0,013;0,010;0,022
8,398124;0,015;-0,015;0,008;0,022
8,412218;0,017;-0,015;0,005;0,023
8,425009;0,018;-0,011;0,005;0,022
8,438844;0,034;-0,013;-0,007;0,037
8,453969;0,045;-0,012;-0,019;0,051
8,454296;0,059;-0,007;-0,029;0,066
8,466970;0,072;0,000;-0,032;0,079
8,480696;0,083;0,004;-0,035;0,090
8,480978;0,094;0,002;-0,040;0,102
8,494553;0,099;0,004;-0,045;0,109
8,509412;0,099;0,009;-0,046;0,109
8,509721;0,093;0,015;-0,045;0,104
8,524453;0,083;0,021;-0,042;0,095
8,540338;0,073;0,022;-0,040;0,086
8,540658;0,062;0,022;-0,037;0,076
8,556528;0,051;0,024;-0,030;0,064
8,572300;0,040;0,028;-0,018;0,052
8,572590;0,031;0,027;-0,008;0,041
8,585264;0,024;0,021;-0,005;0,033
8,599087;0,018;0,015;-0,009;0,025
8,614116;0,017;0,013;-0,007;0,023
8,614841;0,016;0,012;-0,005;0,021
8,627301;0,020;0,009;-0,008;0,023
8,640238;0,023;0,010;-0,009;0,027
8,654313;0,026;0,012;-0,005;0,029
8,654602;0,027;0,013;0,001;0,030
8,669546;0,028;0,013;0,005;0,032
8,684908;0,029;0,012;0,008;0,033
8,685185;0,027;0,012;0,012;0,032
8,699884;0,024;0,010;0,016;0,031
8,715511;0,020;0,006;0,019;0,028
8,715873;0,015;0,004;0,019;0,024
8,731888;0,011;0,001;0,020;0,023
8,732270;0,007;0,000;0,020;0,021
8,747311;0,004;0,000;0,024;0,024
8,760414;0,001;0,000;0,026;0,026
8,760689;-0,000;0,000;0,030;0,030
8,774742;-0,002;0,001;0,034;0,034
8,789646;-0,005;0,002;0,037;0,038
8,789969;-0,010;0,005;0,042;0,044
8,804610;-0,016;0,005;0,046;0,049
8,817682;-0,022;0,004;0,043;0,049
8,818013;-0,027;0,000;0,041;0,049
8,830544;-0,029;-0,006;0,036;0,047
8,845544;-0,033;-0,010;0,034;0,048
8,862370;-0,039;-0,004;0,034;0,052
8,878015;-0,043;0,000;0,038;0,058
8,878307;-0,044;0,001;0,042;0,061
8,892130;-0,045;0,002;0,045;0,064
8,892838;-0,044;0,000;0,042;0,061
8,905206;-0,044;-0,006;0,038;0,059
8,919308;-0,042;-0,015;0,031;0,054
8,933875;-0,040;-0,023;0,025;0,053
8,934201;-0,039;-0,031;0,018;0,053
8,948719;-0,037;-0,035;0,012;0,052
8,961792;-0,032;-0,038;0,003;0,050
8,962098;-0,028;-0,039;-0,004;0,048
8,975199;-0,022;-0,037;-0,015;0,045
8,990077;-0,013;-0,032;-0,024;0,042
8,990418;-0,002;-0,027;-0,034;0,043
9,004829;0,012;-0,021;-0,041;0,047
9,018149;0,026;-0,012;-0,046;0,054
9,018449;0,038;-0,005;-0,047;0,061
9,031795;0,046;0,002;-0,046;0,065
9,046426;0,050;0,012;-0,043;0,067
9,061399;0,043;0,031;-0,030;0,060
9,074285;0,037;0,033;-0,025;0,055
9,074899;0,028;0,028;-0,026;0,048
9,087940;0,022;0,017;-0,030;0,041
9,102424;0,015;0,004;-0,030;0,034
9,117623;0,004;-0,006;-0,024;0,025
9,117921;-0,010;-0,011;-0,013;0,020
9,132225;-0,023;-0,016;-0,003;0,028
9,132887;-0,033;-0,021;0,002;0,039
9,145708;-0,039;-0,022;0,004;0,045
9,159245;-0,040;-0,024;0,005;0,047
9,173748;-0,038;-0,024;0,007;0,046
9,174065;-0,032;-0,018;0,010;0,038
9,188257;-0,023;-0,010;0,016;0,030
9,201482;-0,012;-0,002;0,023;0,026
9,201843;-0,001;0,000;0,027;0,028
9,215265;0,006;0,000;0,031;0,032
9,218644;0,010;-0,002;0,036;0,037
9,229923;0,007;-0,009;0,040;0,041
9,244836;0,001;-0,015;0,038;0,041
9,258077;-0,010;-0,018;0,038;0,044
9,258344;-0,022;-0,021;0,041;0,051
9,271960;-0,035;-0,023;0,045;0,062
9,286016;-0,044;-0,026;0,046;0,068
9,300561;-0,044;-0,031;0,043;0,069
9,313368;-0,038;-0,033;0,040;0,064
9,327147;-0,027;-0,035;0,032;0,055
9,327463;-0,013;-0,035;0,023;0,044
9,342182;0,001;-0,033;0,013;0,035
9,356712;0,016;-0,031;0,004;0,035
9,357069;0,027;-0,024;-0,004;0,037
9,369289;0,037;-0,016;-0,010;0,041
9,383679;0,043;-0,005;-0,015;0,046
9,383975;0,045;0,006;-0,019;0,049
9,397123;0,046;0,015;-0,021;0,053
9,410753;0,046;0,022;-0,023;0,056
9,410989;0,045;0,026;-0,025;0,058
9,423958;0,043;0,029;-0,026;0,058
9,438288;0,038;0,033;-0,027;0,057
9,438815;0,035;0,035;-0,029;0,058
9,452818;0,033;0,033;-0,032;0,057
9,465754;0,034;0,029;-0,038;0,059
9,479285;0,038;0,026;-0,043;0,063
9,479552;0,043;0,023;-0,046;0,067
9,494484;0,050;0,022;-0,045;0,071
9,509637;0,060;0,021;-0,045;0,077
9,509905;0,071;0,021;-0,043;0,086
9,524419;0,081;0,020;-0,043;0,094
9,542213;0,087;0,020;-0,041;0,098
9,542450;0,089;0,018;-0,038;0,099
9,557097;0,087;0,018;-0,034;0,095
9,569728;0,067;0,018;-0,015;0,071
9,583676;0,051;0,016;-0,001;0,054
9,583927;0,032;0,012;0,014;0,037
9,597767;0,012;0,006;0,029;0,032
9,612090;-0,010;-0,002;0,041;0,042
9,612372;-0,032;-0,013;0,049;0,060
9,625919;-0,051;-0,023;0,054;0,078
9,640076;-0,067;-0,032;0,057;0,094
9,640323;-0,077;-0,039;0,058;0,104
9,653745;-0,081;-0,044;0,056;0,107
9,668239;-0,076;-0,046;0,049;0,102
9,668770;-0,065;-0,048;0,041;0,090
9,681088;-0,048;-0,044;0,034;0,073
9,696956;-0,028;-0,035;0,027;0,053
9,712301;-0,007;-0,022;0,024;0,033
9,712605;0,010;-0,007;0,021;0,025
9,726603;0,023;0,006;0,019;0,031
9,741422;0,031;0,029;0,020;0,047
9,754645;0,026;0,035;0,021;0,049
9,755099;0,018;0,038;0,020;0,047
9,768121;0,010;0,032;0,015;0,037
9,782091;0,004;0,018;0,004;0,019
9,796660;-0,000;0,001;-0,007;0,007
9,796965;-0,002;-0,010;-0,013;0,016
9,809881;-0,004;-0,013;-0,014;0,020
9,823684;-0,005;-0,015;-0,015;0,022
9,823974;-0,005;-0,009;-0,018;0,020
9,837860;-0,002;0,000;-0,019;0,019
9,852223;0,002;0,011;-0,021;0,024
9,852573;0,010;0,018;-0,027;0,034
9,865212;0,021;0,026;-0,032;0,046
9,879033;0,032;0,032;-0,035;0,057
9,894118;0,042;0,037;-0,032;0,064
9,894441;0,049;0,037;-0,027;0,067
9,908470;0,051;0,032;-0,027;0,066
9,908787;0,050;0,026;-0,026;0,062
9,921480;0,039;0,018;-0,021;0,048
9,934359;0,021;0,013;-0,014;0,028
9,949148;-0,001;0,009;-0,008;0,012
9,949472;-0,023;0,004;-0,003;0,024
9,963705;-0,045;0,000;0,003;0,045
9,976849;-0,062;0,000;0,013;0,064
9,990268;-0,079;-0,009;0,029;0,085
10,005457;-0,077;-0,018;0,030;0,085
10,005726;-0,072;-0,027;0,030;0,083
10,020364;-0,067;-0,029;0,035;0,081
10,032825;-0,065;-0,027;0,040;0,081
10,033268;-0,059;-0,028;0,036;0,074
10,046516;-0,049;-0,032;0,025;0,063
10,060957;-0,038;-0,033;0,012;0,052
10,074025;-0,027;-0,029;0,005;0,040
10,074289;-0,018;-0,020;0,004;0,027
10,088159;-0,010;-0,009;0,003;0,013
10,102021;0,001;0,001;0,001;0,002
10,102291;0,012;0,009;-0,002;0,015
10,116083;0,020;0,015;-0,001;0,024
10,129247;0,026;0,021;-0,001;0,033
10,129504;0,028;0,026;-0,002;0,038
10,143167;0,028;0,028;-0,004;0,040
10,157764;0,027;0,026;-0,010;0,039
10,158055;0,026;0,024;-0,015;0,039
10,172268;0,024;0,023;-0,019;0,039
10,185148;0,024;0,023;-0,021;0,040
10,198938;0,026;0,023;-0,024;0,042
10,199197;0,027;0,023;-0,023;0,042
10,214370;0,028;0,023;-0,016;0,040
10,230882;0,024;0,023;-0,002;0,034
10,245737;0,017;0,018;0,002;0,025
10,246011;0,009;0,013;0,008;0,018
10,260401;-0,004;0,010;0,015;0,018
10,276183;-0,018;0,006;0,023;0,030
10,276493;-0,032;-0,001;0,026;0,041
10,293461;-0,042;-0,011;0,025;0,050
10,293714;-0,046;-0,021;0,024;0,056
10,308265;-0,046;-0,028;0,020;0,058
10,321233;-0,043;-0,033;0,016;0,056
10,321515;-0,037;-0,032;0,018;0,052
10,334825;-0,028;-0,026;0,019;0,043
10,349410;-0,020;-0,017;0,021;0,034
10,349744;-0,011;-0,007;0,026;0,029
10,364079;-0,007;0,000;0,030;0,031
10,377356;-0,007;0,005;0,032;0,034
10,377961;-0,011;0,007;0,032;0,035
10,390836;-0,018;0,009;0,032;0,038
10,406330;-0,028;0,007;0,034;0,044
10,420546;-0,048;0,004;0,030;0,056
10,434005;-0,054;0,002;0,025;0,059
10,447053;-0,055;0,001;0,019;0,058
10,447364;-0,051;-0,001;0,013;0,053
10,462009;-0,040;-0,004;0,003;0,041
10,476237;-0,023;-0,005;-0,008;0,025
10,476506;-0,006;-0,004;-0,016;0,018
10,489163;0,010;0,001;-0,020;0,022
10,502900;0,023;0,011;-0,021;0,033
10,503193;0,033;0,022;-0,021;0,045
10,517829;0,040;0,031;-0,025;0,056
10,532369;0,044;0,033;-0,029;0,062
10,532661;0,045;0,032;-0,034;0,065
10,545504;0,043;0,029;-0,034;0,062
10,558956;0,039;0,026;-0,030;0,056
10,573964;0,034;0,023;-0,026;0,049
10,574255;0,028;0,021;-0,021;0,041
10,588053;0,021;0,017;-0,018;0,032
10,588751;0,012;0,012;-0,014;0,022
10,601459;0,002;0,006;-0,010;0,012
10,615555;-0,009;0,002;-0,003;0,009
10,630176;-0,021;0,001;0,005;0,022
10,630452;-0,034;0,001;0,014;0,037
10,644747;-0,046;0,001;0,021;0,051
10,658181;-0,056;0,001;0,027;0,063
10,658444;-0,062;-0,001;0,032;0,070
10,671471;-0,064;-0,006;0,032;0,072
10,684675;-0,061;-0,009;0,034;0,070
10,697736;-0,053;-0,012;0,035;0,064
10,711342;-0,046;-0,012;0,034;0,059
10,725735;-0,039;-0,011;0,030;0,050
10,725988;-0,032;-0,009;0,026;0,042
10,741731;-0,024;-0,006;0,024;0,035
10,742043;-0,016;-0,002;0,020;0,026
10,757602;-0,007;0,001;0,016;0,018
10,772093;0,001;0,005;0,014;0,015
10,772386;0,006;0,009;0,013;0,017
10,787756;0,012;0,010;0,012;0,019
10,800646;0,016;0,009;0,008;0,020
10,800899;0,018;0,005;0,004;0,019
10,814458;0,018;0,001;0,003;0,019
10,827954;0,016;0,000;0,001;0,016
10,828274;0,011;0,000;0,002;0,011
10,841013;0,006;0,002;0,003;0,007
10,854781;-0,000;0,005;0,005;0,007
10,869911;-0,006;0,006;0,008;0,012
10,870157;-0,009;0,005;0,008;0,013
10,884868;-0,010;0,002;0,005;0,011
10,897903;-0,010;-0,001;0,004;0,011
10,898153;-0,010;-0,002;0,003;0,011
10,911036;-0,010;-0,006;0,003;0,012
10,925642;-0,011;-0,009;0,004;0,015
10,938779;-0,015;-0,009;0,001;0,017
10,952367;-0,015;-0,007;-0,003;0,017
10,952619;-0,015;-0,004;-0,005;0,016
10,965823;-0,015;0,001;-0,004;0,015
10,980533;-0,013;0,007;0,001;0,015
10,994063;-0,012;0,013;0,005;0,019
10,994321;-0,012;0,017;0,008;0,022
11,007903;-0,011;0,017;0,009;0,022
11,021604;-0,011;0,012;0,005;0,017
11,021911;-0,012;0,006;0,002;0,014
11,036084;-0,013;0,000;-0,003;0,014
11,048907;-0,016;-0,002;-0,003;0,016
11,049190;-0,017;-0,005;-0,002;0,018
11,062760;-0,018;-0,006;-0,001;0,019
11,077573;-0,016;-0,006;-0,002;0,017
11,092506;-0,007;-0,007;-0,008;0,013
11,105021;-0,001;-0,005;-0,009;0,010
11,119147;0,006;0,000;-0,009;0,011
11,134188;0,015;0,013;-0,003;0,020
11,148719;0,018;0,015;0,002;0,024
11,148986;0,018;0,013;0,003;0,023
11,161617;0,015;0,012;0,007;0,020
11,174579;0,007;0,013;0,012;0,019
11,189406;-0,010;0,012;0,021;0,026
11,202579;-0,013;0,005;0,018;0,023
11,202879;-0,012;-0,006;0,010;0,017
11,216385;-0,010;-0,017;0,003;0,020
11,230025;-0,004;-0,021;-0,002;0,021
11,244654;0,002;-0,018;-0,003;0,019
11,244930;0,007;-0,010;-0,001;0,012
11,257673;0,011;0,000;0,003;0,011
11,270689;0,015;0,006;0,003;0,016
11,270974;0,020;0,010;-0,001;0,022
11,285645;0,022;0,011;-0,004;0,025
11,299871;0,024;0,010;-0,007;0,027
11,300221;0,024;0,009;-0,009;0,027
11,312888;0,022;0,009;-0,010;0,026
11,326515;0,018;0,007;-0,012;0,023
11,340579;0,006;0,001;-0,010;0,012
11,353311;-0,001;-0,001;-0,009;0,009
11,366899;-0,010;-0,001;-0,007;0,012
11,367173;-0,020;0,000;-0,002;0,020
11,381825;-0,029;0,001;0,003;0,030
11,396638;-0,035;0,001;0,007;0,036
11,396917;-0,042;-0,001;0,009;0,043
11,410026;-0,044;-0,005;0,013;0,046
11,423183;-0,045;-0,010;0,014;0,048
11,423521;-0,045;-0,012;0,016;0,050
11,438045;-0,045;-0,013;0,018;0,050
11,452924;-0,043;-0,016;0,016;0,049
11,453196;-0,042;-0,018;0,014;0,048
11,465837;-0,035;-0,023;0,010;0,044
11,470453;-0,026;-0,033;0,004;0,042
11,480192;-0,011;-0,045;-0,003;0,047
11,494512;0,004;-0,051;-0,007;0,052
11,510127;0,013;-0,062;-0,007;0,064
11,510396;0,015;-0,057;-0,005;0,060
11,522773;0,013;-0,050;-0,004;0,052
11,535708;0,009;-0,048;-0,002;0,048
11,548986;0,001;-0,046;0,003;0,047
11,549265;-0,012;-0,046;0,007;0,048
11,562006;-0,026;-0,046;0,009;0,054
11,575841;-0,039;-0,048;0,010;0,063
11,589600;-0,062;-0,048;0,014;0,080
11,604126;-0,068;-0,042;0,018;0,082
11,604445;-0,071;-0,031;0,019;0,079
11,617309;-0,065;-0,020;0,016;0,070
11,630292;-0,054;-0,011;0,010;0,056
11,645385;-0,040;-0,002;0,005;0,041
11,645691;-0,026;0,006;0,003;0,027
11,658418;-0,013;0,013;0,004;0,019
11,670774;-0,005;0,023;0,005;0,024
11,684897;-0,000;0,031;0,008;0,032
11,685159;0,001;0,033;0,010;0,035
11,698113;-0,001;0,033;0,013;0,035
11,711059;-0,006;0,032;0,013;0,035
11,711362;-0,012;0,026;0,012;0,031
11,725581;-0,018;0,017;0,012;0,028
11,738719;-0,023;0,007;0,012;0,027
11,739021;-0,027;-0,001;0,012;0,029
11,752291;-0,029;-0,006;0,013;0,033
11,765557;-0,031;-0,007;0,015;0,035
11,779891;-0,028;-0,006;0,018;0,034
11,780220;-0,022;-0,005;0,018;0,029
11,792993;-0,012;-0,004;0,016;0,021
11,806132;-0,005;0,000;0,015;0,016
11,819996;0,012;0,006;0,014;0,020
11,833293;0,018;0,007;0,013;0,024
11,846970;0,022;0,009;0,010;0,026
11,847270;0,023;0,004;0,008;0,025
11,861172;0,023;-0,001;0,002;0,023
11,874002;0,022;-0,009;-0,007;0,025
11,874280;0,020;-0,012;-0,012;0,026
11,887838;0,016;-0,012;-0,013;0,024
11,901943;0,012;-0,009;-0,013;0,020
11,902218;0,010;-0,001;-0,013;0,016
11,916886;0,009;0,005;-0,012;0,015
11,930220;0,010;0,011;-0,009;0,017
11,930492;0,009;0,017;-0,007;0,020
11,943659;0,010;0,020;-0,007;0,023
11,957700;0,007;0,020;-0,004;0,021
11,972294;0,004;0,017;-0,004;0,018
11,972581;-0,002;0,015;-0,004;0,015
11,985603;-0,009;0,011;-0,007;0,015
11,998877;-0,015;0,009;-0,008;0,019
11,999139;-0,016;0,007;-0,012;0,021
12,013782;-0,013;0,004;-0,015;0,021
12,028690;-0,006;-0,001;-0,019;0,020
12,041113;0,010;-0,006;-0,014;0,018
12,055180;0,015;-0,001;-0,007;0,016
12,055637;0,017;0,005;-0,001;0,018
12,069797;0,017;0,009;0,002;0,019
12,084174;0,017;0,009;0,001;0,019
12,084470;0,018;0,005;-0,002;0,019
12,097160;0,021;0,000;-0,005;0,021
12,110838;0,026;-0,006;-0,008;0,028
12,125372;0,028;-0,009;-0,009;0,031
12,125669;0,032;-0,009;-0,008;0,034
12,142041;0,032;-0,006;-0,003;0,032
12,142313;0,029;-0,002;0,003;0,030
12,157119;0,026;-0,001;0,007;0,027
12,171622;0,020;0,001;0,009;0,022
12,171898;0,010;0,004;0,012;0,016
12,187311;-0,001;0,005;0,013;0,014
12,202679;-0,011;0,004;0,014;0,018
12,202916;-0,018;0,001;0,013;0,022
12,216417;-0,023;-0,004;0,014;0,027
12,229985;-0,026;-0,007;0,016;0,031
12,230234;-0,026;-0,011;0,018;0,033
12,243823;-0,024;-0,012;0,015;0,031
12,257186;-0,021;-0,013;0,012;0,027
12,270772;-0,013;-0,004;0,005;0,015
12,285961;-0,007;0,002;0,004;0,009
12,286206;0,001;0,007;-0,001;0,007
12,300302;0,010;0,010;-0,005;0,015
12,313547;0,018;0,010;-0,009;0,023
12,313786;0,026;0,007;-0,012;0,029
12,326969;0,028;0,006;-0,012;0,031
12,342365;0,028;0,006;-0,009;0,030
12,342626;0,021;0,009;-0,003;0,023
12,356475;0,010;0,011;0,004;0,015
12,369534;-0,004;0,010;0,010;0,015
12,383595;-0,016;0,004;0,012;0,020
12,383847;-0,027;-0,009;0,009;0,030
12,398166;-0,035;-0,023;0,007;0,043
12,412756;-0,044;-0,038;0,008;0,059
