# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:23:26.682
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
36,344679;-0,053;0,037;-0,030;0,072
36,357663;-0,028;0,023;-0,035;0,050
36,357952;0,000;0,032;-0,033;0,047
36,371352;0,025;0,058;-0,027;0,069
36,385451;0,037;0,084;-0,014;0,093
36,385795;0,036;0,104;0,011;0,111
36,398074;0,021;0,117;0,037;0,124
36,411325;-0,002;0,126;0,064;0,142
36,425239;-0,025;0,131;0,084;0,158
36,425646;-0,044;0,131;0,096;0,168
36,439692;-0,050;0,135;0,101;0,176
36,452507;-0,048;0,135;0,103;0,177
36,452779;-0,042;0,126;0,106;0,170
36,466328;-0,033;0,114;0,111;0,162
36,481118;-0,023;0,100;0,118;0,156
36,481440;-0,013;0,085;0,128;0,154
36,494342;-0,004;0,080;0,141;0,162
36,507869;0,002;0,089;0,157;0,180
36,522178;0,003;0,101;0,175;0,202
36,522467;-0,003;0,109;0,195;0,224
36,536540;-0,015;0,109;0,210;0,237
36,550570;-0,061;0,089;0,223;0,248
36,568628;-0,095;0,075;0,217;0,248
36,585982;-0,153;0,057;0,196;0,256
36,600190;-0,169;0,064;0,200;0,270
36,615807;-0,155;0,069;0,218;0,276
36,616096;-0,130;0,074;0,248;0,289
36,629235;-0,103;0,069;0,278;0,305
36,643087;-0,083;0,057;0,301;0,318
36,643424;-0,069;0,060;0,312;0,326
36,657338;-0,070;0,071;0,315;0,330
36,671888;-0,081;0,082;0,314;0,334
36,672217;-0,095;0,103;0,316;0,346
36,685883;-0,106;0,126;0,323;0,363
36,703643;-0,109;0,126;0,336;0,375
36,704071;-0,109;0,108;0,344;0,377
36,721958;-0,101;0,087;0,348;0,372
36,722199;-0,086;0,067;0,350;0,367
36,736035;-0,072;0,049;0,350;0,361
36,751148;-0,061;0,040;0,348;0,355
36,751565;-0,057;0,036;0,348;0,354
36,769240;-0,055;0,038;0,347;0,353
36,769543;-0,048;0,045;0,344;0,350
36,784503;-0,033;0,054;0,338;0,344
36,798133;-0,013;0,067;0,327;0,334
36,811296;0,011;0,067;0,290;0,298
36,825694;0,002;0,043;0,273;0,277
36,826005;-0,017;0,015;0,263;0,264
36,839773;-0,036;-0,001;0,260;0,262
36,852497;-0,047;0,002;0,260;0,264
36,865910;-0,051;0,014;0,265;0,270
36,866180;-0,044;0,025;0,271;0,275
36,880003;-0,034;0,031;0,273;0,277
36,892554;-0,025;0,025;0,271;0,273
36,892860;-0,023;0,010;0,265;0,266
36,906038;-0,022;-0,004;0,256;0,257
36,920187;-0,028;-0,015;0,246;0,248
36,921247;-0,033;-0,020;0,237;0,240
36,933061;-0,033;-0,019;0,224;0,227
36,945903;-0,025;-0,004;0,213;0,215
36,960649;-0,009;0,014;0,201;0,202
36,960934;0,015;0,030;0,195;0,198
36,973965;0,044;0,042;0,194;0,203
36,987575;0,076;0,052;0,200;0,220
37,001672;0,134;0,051;0,218;0,261
37,014206;0,152;0,041;0,222;0,272
37,027817;0,161;0,027;0,221;0,274
37,028058;0,157;0,015;0,217;0,268
37,042316;0,145;0,005;0,211;0,256
37,057187;0,128;0,002;0,202;0,239
37,057436;0,114;0,008;0,194;0,225
37,069976;0,106;0,026;0,184;0,214
37,083330;0,104;0,046;0,179;0,212
37,084187;0,104;0,060;0,178;0,215
37,097180;0,103;0,065;0,183;0,220
37,112141;0,097;0,059;0,191;0,223
37,113193;0,084;0,042;0,200;0,221
37,125563;0,065;0,019;0,204;0,215
37,138877;0,042;-0,002;0,201;0,205
37,153191;0,018;-0,016;0,195;0,197
37,153509;-0,007;-0,020;0,186;0,188
37,167578;-0,028;-0,007;0,180;0,183
37,180750;-0,040;0,018;0,175;0,181
37,181020;-0,045;0,045;0,178;0,189
37,194644;-0,045;0,064;0,182;0,198
37,209357;-0,044;0,069;0,193;0,209
37,209626;-0,042;0,049;0,210;0,220
37,223135;-0,041;0,016;0,224;0,229
37,237202;-0,036;-0,021;0,241;0,245
37,249229;-0,033;-0,020;0,248;0,250
37,262225;-0,029;-0,004;0,254;0,255
37,275957;-0,029;0,020;0,260;0,262
37,276207;-0,031;0,038;0,266;0,270
37,289164;-0,035;0,043;0,266;0,272
37,303491;-0,039;0,035;0,260;0,265
37,316988;-0,037;0,025;0,254;0,258
37,317293;-0,026;0,014;0,252;0,254
37,330501;-0,009;0,005;0,260;0,260
37,343861;0,010;-0,002;0,273;0,273
37,344152;0,029;-0,014;0,287;0,288
37,357269;0,041;-0,026;0,300;0,304
37,370138;0,048;-0,035;0,307;0,313
37,371249;0,047;-0,036;0,307;0,313
37,383106;0,040;-0,030;0,299;0,303
37,395887;0,030;-0,021;0,283;0,285
37,409560;0,022;-0,019;0,265;0,266
37,409815;0,022;-0,018;0,248;0,249
37,423530;0,037;-0,009;0,235;0,238
37,436440;0,065;0,008;0,233;0,242
37,450463;0,098;0,031;0,238;0,259
37,450726;0,131;0,054;0,250;0,288
37,465270;0,159;0,073;0,265;0,317
37,480035;0,179;0,092;0,276;0,341
37,480285;0,185;0,108;0,272;0,346
37,492994;0,179;0,117;0,256;0,333
37,506271;0,165;0,119;0,229;0,307
37,520576;0,145;0,145;0,166;0,263
37,533719;0,140;0,161;0,138;0,254
37,534505;0,134;0,168;0,116;0,244
37,547717;0,124;0,161;0,100;0,226
37,561528;0,107;0,139;0,092;0,198
37,574138;0,085;0,103;0,090;0,161
37,574394;0,062;0,070;0,089;0,129
37,587805;0,043;0,053;0,091;0,114
37,601333;0,030;0,048;0,096;0,112
37,601575;0,020;0,049;0,106;0,119
37,615588;0,009;0,053;0,120;0,132
37,628824;-0,002;0,058;0,139;0,150
37,642447;-0,015;0,063;0,158;0,171
37,642701;-0,033;0,071;0,174;0,191
37,656838;-0,052;0,075;0,184;0,205
37,669772;-0,067;0,069;0,189;0,212
37,670034;-0,073;0,062;0,186;0,209
37,683180;-0,073;0,056;0,178;0,200
37,696756;-0,066;0,047;0,167;0,185
37,710153;-0,039;0,046;0,145;0,157
37,724018;-0,029;0,058;0,142;0,157
37,737607;-0,022;0,071;0,147;0,165
37,737849;-0,015;0,087;0,158;0,182
37,751527;-0,009;0,104;0,172;0,201
37,764481;-0,003;0,117;0,186;0,220
37,764747;-0,001;0,122;0,200;0,234
37,777770;-0,004;0,122;0,208;0,241
37,791903;-0,018;0,114;0,212;0,242
37,792974;-0,037;0,106;0,212;0,240
37,804551;-0,062;0,104;0,210;0,242
37,818429;-0,088;0,109;0,206;0,249
37,833257;-0,109;0,114;0,201;0,256
37,833513;-0,123;0,117;0,205;0,266
37,847890;-0,120;0,119;0,221;0,278
37,860597;-0,107;0,120;0,243;0,291
37,860867;-0,089;0,122;0,266;0,306
37,874159;-0,070;0,128;0,292;0,326
37,888706;-0,048;0,137;0,316;0,348
37,888980;-0,033;0,151;0,333;0,367
37,901766;-0,025;0,157;0,344;0,379
37,915492;-0,030;0,142;0,350;0,379
37,929746;-0,047;0,113;0,356;0,377
37,930011;-0,073;0,081;0,364;0,380
37,943778;-0,103;0,052;0,373;0,391
37,957126;-0,131;0,037;0,384;0,408
37,971132;-0,153;0,064;0,420;0,452
37,985642;-0,146;0,090;0,442;0,474
37,985978;-0,127;0,108;0,465;0,494
37,999672;-0,097;0,114;0,487;0,510
38,012337;-0,066;0,108;0,509;0,524
38,013212;-0,036;0,095;0,529;0,538
38,025958;-0,014;0,080;0,549;0,555
38,040656;-0,007;0,064;0,570;0,574
38,053848;-0,017;0,046;0,588;0,590
38,054091;-0,047;0,024;0,601;0,603
38,067753;-0,090;0,010;0,604;0,611
38,081862;-0,139;0,014;0,606;0,621
38,082161;-0,180;0,027;0,612;0,638
38,095088;-0,207;0,051;0,625;0,660
38,108943;-0,215;0,080;0,643;0,683
38,109199;-0,207;0,097;0,659;0,698
38,122771;-0,188;0,093;0,673;0,705
38,137161;-0,157;0,075;0,682;0,704
38,151870;-0,090;0,023;0,697;0,703
38,164698;-0,063;-0,005;0,703;0,706
38,178762;-0,045;-0,026;0,709;0,711
38,193626;-0,029;-0,027;0,726;0,728
38,208598;-0,028;-0,009;0,734;0,734
38,208881;-0,034;0,008;0,734;0,735
38,221283;-0,052;0,014;0,720;0,722
38,234200;-0,075;0,007;0,703;0,707
38,249483;-0,100;0,009;0,674;0,681
38,254034;-0,090;0,025;0,659;0,666
38,264106;-0,066;0,047;0,645;0,650
38,276953;-0,037;0,059;0,626;0,630
38,291189;-0,013;0,053;0,602;0,604
38,291570;0,000;0,042;0,573;0,574
38,303978;0,002;0,030;0,538;0,539
38,317759;-0,011;0,018;0,500;0,501
38,330557;-0,033;0,010;0,463;0,464
38,330865;-0,059;0,013;0,422;0,427
38,344942;-0,081;0,024;0,388;0,397
38,358532;-0,092;0,043;0,362;0,376
38,358812;-0,085;0,067;0,349;0,365
38,371656;-0,061;0,089;0,342;0,358
38,385608;-0,026;0,101;0,337;0,352
38,398576;0,010;0,100;0,326;0,341
38,398873;0,038;0,081;0,306;0,319
38,412300;0,052;0,051;0,279;0,289
38,426184;0,047;0,018;0,249;0,254
38,440456;-0,006;-0,002;0,193;0,193
38,452921;-0,041;0,007;0,171;0,176
38,454097;-0,069;0,020;0,151;0,167
38,466094;-0,081;0,029;0,139;0,163
38,479840;-0,074;0,032;0,130;0,153
38,492576;-0,048;0,035;0,127;0,140
38,492875;-0,004;0,042;0,130;0,137
38,505901;0,057;0,057;0,138;0,159
38,519838;0,126;0,074;0,145;0,206
38,532654;0,197;0,092;0,150;0,264
38,532968;0,256;0,100;0,144;0,310
38,545900;0,296;0,093;0,134;0,338
38,559917;0,312;0,081;0,122;0,345
38,560275;0,303;0,058;0,105;0,326
38,572627;0,272;0,025;0,083;0,285
38,585930;0,226;-0,008;0,059;0,234
38,600079;0,178;-0,026;0,040;0,184
38,600401;0,137;-0,035;0,022;0,143
38,613191;0,112;-0,036;0,004;0,117
38,627039;0,108;-0,034;-0,015;0,114
38,641301;0,163;-0,009;-0,062;0,174
38,653740;0,211;0,004;-0,085;0,227
38,666921;0,253;0,013;-0,110;0,277
38,667227;0,286;0,019;-0,137;0,318
38,681361;0,303;0,029;-0,168;0,348
38,696078;0,302;0,038;-0,197;0,363
38,696417;0,284;0,042;-0,223;0,363
38,709287;0,256;0,038;-0,240;0,353
38,722357;0,226;0,036;-0,245;0,335
38,722655;0,209;0,041;-0,237;0,319
38,736572;0,206;0,056;-0,224;0,309
38,749170;0,217;0,078;-0,209;0,311
38,762545;0,239;0,101;-0,200;0,327
38,762824;0,266;0,117;-0,197;0,351
38,777388;0,290;0,120;-0,204;0,375
38,792494;0,301;0,108;-0,222;0,389
38,792792;0,291;0,079;-0,246;0,389
38,805602;0,256;0,036;-0,274;0,377
38,818885;0,206;-0,009;-0,297;0,362
38,819140;0,148;-0,037;-0,311;0,346
38,832980;0,096;-0,046;-0,318;0,335
38,845924;0,058;-0,040;-0,321;0,328
38,859763;0,042;-0,009;-0,318;0,321
38,874249;0,055;-0,020;-0,312;0,318
38,888798;0,073;-0,037;-0,305;0,315
38,889078;0,084;-0,049;-0,299;0,314
38,901567;0,081;-0,069;-0,294;0,312
38,915060;0,068;-0,097;-0,288;0,311
38,915411;0,043;-0,124;-0,286;0,315
38,929738;0,016;-0,147;-0,286;0,322
38,943965;-0,004;-0,166;-0,280;0,326
38,944260;-0,013;-0,175;-0,268;0,321
38,956943;-0,009;-0,174;-0,257;0,311
38,970399;0,002;-0,168;-0,245;0,297
38,971546;0,015;-0,158;-0,233;0,282
38,984496;0,030;-0,148;-0,225;0,271
38,997592;0,044;-0,140;-0,219;0,264
39,010958;0,062;-0,135;-0,214;0,261
39,011209;0,081;-0,135;-0,212;0,264
39,025264;0,102;-0,137;-0,212;0,272
39,037874;0,120;-0,147;-0,218;0,289
39,038795;0,132;-0,170;-0,234;0,318
39,051246;0,132;-0,196;-0,257;0,349
39,066107;0,121;-0,221;-0,284;0,379
39,080444;0,058;-0,286;-0,352;0,458
39,093320;0,014;-0,306;-0,390;0,496
39,106500;-0,020;-0,305;-0,422;0,521
39,106786;-0,036;-0,282;-0,443;0,526
39,121198;-0,031;-0,241;-0,451;0,513
39,135119;-0,012;-0,203;-0,454;0,497
39,135543;0,011;-0,179;-0,462;0,496
39,148393;0,022;-0,179;-0,483;0,516
39,163646;0,014;-0,199;-0,516;0,553
39,163997;-0,019;-0,227;-0,560;0,604
39,177757;-0,078;-0,247;-0,608;0,661
39,190541;-0,142;-0,241;-0,644;0,703
39,192002;-0,197;-0,200;-0,654;0,712
39,204298;-0,226;-0,137;-0,631;0,684
39,217306;-0,221;-0,068;-0,578;0,623
39,230251;-0,182;-0,005;-0,510;0,541
39,230540;-0,116;0,037;-0,443;0,459
39,243460;-0,035;0,052;-0,394;0,399
39,256590;0,046;0,040;-0,373;0,378
39,269197;0,118;0,009;-0,377;0,395
39,269478;0,173;-0,025;-0,391;0,429
39,282660;0,209;-0,040;-0,406;0,459
39,297313;0,224;-0,038;-0,416;0,474
39,310535;0,168;-0,041;-0,422;0,456
39,324112;0,109;-0,051;-0,415;0,432
39,338436;0,044;-0,063;-0,402;0,410
39,338752;-0,015;-0,079;-0,391;0,400
39,352769;-0,061;-0,097;-0,385;0,402
39,365809;-0,083;-0,111;-0,379;0,404
39,366133;-0,080;-0,109;-0,373;0,397
39,379352;-0,058;-0,090;-0,366;0,381
39,393970;-0,023;-0,056;-0,356;0,361
39,394252;0,015;-0,014;-0,351;0,352
39,408493;0,047;0,019;-0,350;0,354
39,421108;0,068;0,038;-0,345;0,354
39,422060;0,079;0,053;-0,332;0,345
39,434564;0,079;0,062;-0,308;0,324
39,449132;0,075;0,064;-0,278;0,295
39,462327;0,066;0,067;-0,244;0,261
39,462619;0,055;0,071;-0,207;0,226
39,476201;0,044;0,074;-0,168;0,189
39,489908;0,037;0,076;-0,129;0,154
39,490170;0,033;0,082;-0,093;0,129
39,503704;0,036;0,087;-0,071;0,118
39,516394;0,042;0,089;-0,063;0,116
39,532003;0,057;0,075;-0,084;0,126
39,547997;0,060;0,060;-0,099;0,131
39,548310;0,063;0,045;-0,110;0,135
39,562707;0,064;0,037;-0,108;0,131
39,576927;0,065;0,038;-0,096;0,122
39,577297;0,062;0,043;-0,080;0,110
39,589722;0,051;0,053;-0,060;0,095
39,603508;0,038;0,076;-0,031;0,091
39,603822;0,033;0,122;0,013;0,127
39,617941;0,033;0,172;0,062;0,185
39,623426;0,029;0,188;0,101;0,215
39,634981;0,009;0,145;0,116;0,185
39,650057;-0,029;0,053;0,105;0,121
39,664216;-0,079;-0,046;0,075;0,118
39,664530;-0,133;-0,106;0,039;0,174
39,679550;-0,174;-0,104;0,009;0,203
39,680730;-0,193;-0,049;-0,004;0,199
39,694833;-0,180;0,029;0,001;0,183
39,708272;-0,145;0,104;0,025;0,180
39,709278;-0,090;0,163;0,073;0,200
39,721746;-0,022;0,202;0,140;0,247
39,736121;0,043;0,206;0,212;0,299
39,748870;0,088;0,169;0,273;0,333
39,749154;0,108;0,104;0,310;0,344
39,762599;0,097;0,021;0,321;0,336
39,777153;0,064;-0,058;0,309;0,321
39,789761;-0,013;-0,100;0,246;0,266
39,803706;-0,044;-0,057;0,215;0,226
39,817406;-0,068;0,003;0,191;0,203
39,817785;-0,085;0,057;0,177;0,204
39,831855;-0,095;0,086;0,171;0,213
39,844584;-0,099;0,087;0,167;0,213
39,844899;-0,095;0,068;0,162;0,200
39,857934;-0,086;0,040;0,157;0,184
39,872208;-0,073;0,012;0,151;0,168
39,872534;-0,058;-0,010;0,141;0,153
39,884502;-0,048;-0,026;0,123;0,135
39,898511;-0,045;-0,040;0,097;0,114
39,912908;-0,045;-0,045;0,066;0,091
39,913248;-0,044;-0,031;0,036;0,065
39,926519;-0,039;-0,010;0,011;0,041
39,939874;-0,026;0,013;-0,008;0,030
39,940156;-0,008;0,038;-0,018;0,043
39,953609;0,018;0,064;-0,019;0,069
39,967938;0,046;0,091;-0,014;0,103
39,980594;0,087;0,120;-0,010;0,149
39,994421;0,093;0,120;-0,019;0,153
40,009523;0,088;0,117;-0,036;0,151
40,024228;0,051;0,108;-0,088;0,149
40,037259;-0,019;0,049;-0,151;0,160
40,050191;-0,063;0,003;-0,181;0,192
40,064579;-0,109;-0,036;-0,204;0,235
40,064888;-0,151;-0,054;-0,223;0,275
40,077672;-0,189;-0,054;-0,239;0,309
40,091162;-0,218;-0,040;-0,251;0,335
40,105422;-0,230;-0,021;-0,250;0,340
40,105753;-0,222;0,001;-0,235;0,323
40,119106;-0,196;0,023;-0,206;0,285
40,132147;-0,161;0,042;-0,168;0,236
40,132456;-0,138;0,037;-0,131;0,194
40,145423;-0,119;0,047;-0,093;0,159
40,159807;-0,090;0,093;-0,055;0,141
40,160145;-0,053;0,126;-0,031;0,141
40,172317;-0,018;0,135;-0,020;0,138
40,186589;0,016;0,119;-0,016;0,121
40,200809;0,046;0,085;-0,013;0,097
40,201143;0,066;0,042;-0,008;0,079
40,213432;0,075;0,008;-0,007;0,076
40,226592;0,071;-0,008;-0,011;0,073
40,241151;0,048;-0,003;-0,015;0,051
40,254115;0,031;-0,001;-0,011;0,033
40,267623;0,010;-0,015;-0,010;0,021
40,267887;-0,013;-0,042;-0,014;0,046
40,281561;-0,034;-0,070;-0,019;0,080
40,286583;-0,045;-0,089;-0,020;0,101
40,295154;-0,041;-0,092;-0,016;0,102
40,308633;-0,025;-0,081;-0,009;0,086
40,322583;-0,001;-0,068;0,002;0,068
40,322856;0,026;-0,062;0,017;0,069
40,335623;0,053;-0,058;0,031;0,085
40,348931;0,073;-0,054;0,047;0,102
40,363902;0,084;-0,051;0,062;0,116
40,364218;0,082;-0,051;0,069;0,119
40,377974;0,070;-0,058;0,069;0,114
40,391779;0,046;-0,079;0,066;0,112
40,392145;0,016;-0,108;0,062;0,126
40,405435;-0,007;-0,134;0,067;0,150
40,418672;-0,020;-0,142;0,081;0,165
40,432589;-0,004;-0,126;0,127;0,179
40,445968;0,022;-0,113;0,145;0,185
40,446836;0,059;-0,098;0,153;0,192
40,459731;0,101;-0,085;0,152;0,201
40,473646;0,141;-0,073;0,147;0,216
40,486291;0,176;-0,064;0,139;0,233
40,486593;0,198;-0,057;0,123;0,240
40,499756;0,206;-0,052;0,100;0,234
40,514157;0,200;-0,048;0,074;0,218
40,514478;0,184;-0,037;0,045;0,193
40,528663;0,163;-0,020;0,015;0,165
40,541307;0,141;-0,004;-0,008;0,141
40,555348;0,121;0,010;-0,022;0,124
40,555635;0,102;0,030;-0,027;0,110
40,570295;0,085;0,046;-0,031;0,101
40,571415;0,068;0,054;-0,037;0,094
40,584597;0,055;0,064;-0,047;0,097
40,597543;0,051;0,075;-0,054;0,106
40,610516;0,055;0,084;-0,058;0,116
40,610837;0,070;0,092;-0,058;0,130
40,624694;0,092;0,104;-0,057;0,150
40,638863;0,119;0,109;-0,057;0,171
40,654048;0,152;0,093;-0,064;0,190
40,667114;0,152;0,070;-0,070;0,181
40,667461;0,140;0,045;-0,073;0,164
40,681235;0,118;0,023;-0,073;0,140
40,695980;0,088;0,007;-0,074;0,115
40,696275;0,058;0,001;-0,076;0,096
40,709175;0,029;0,002;-0,079;0,084
40,722486;0,008;0,010;-0,084;0,085
40,736451;-0,004;0,014;-0,090;0,091
40,736785;-0,009;0,003;-0,096;0,096
40,749275;-0,001;-0,025;-0,101;0,104
40,763189;0,019;-0,054;-0,102;0,117
40,763505;0,051;-0,073;-0,097;0,131
40,778150;0,087;-0,076;-0,088;0,146
40,792819;0,126;-0,060;-0,076;0,159
40,793109;0,161;-0,035;-0,062;0,175
40,805577;0,181;-0,015;-0,051;0,189
40,818884;0,181;-0,020;-0,049;0,189
40,833562;0,163;-0,042;-0,057;0,178
40,833877;0,132;-0,065;-0,070;0,163
40,849286;0,102;-0,078;-0,082;0,152
40,849674;0,077;-0,069;-0,095;0,140
40,864218;0,063;-0,038;-0,104;0,128
40,877200;0,059;0,010;-0,109;0,125
40,890899;0,073;0,084;-0,104;0,152
40,905539;0,077;0,078;-0,104;0,151
40,920001;0,074;0,046;-0,112;0,141
40,932897;0,049;-0,046;-0,134;0,150
40,945766;0,035;-0,069;-0,139;0,159
40,960585;0,019;-0,038;-0,123;0,130
40,973649;0,016;-0,003;-0,101;0,102
40,973909;0,020;0,024;-0,071;0,078
40,987114;0,027;0,040;-0,040;0,062
41,000969;0,036;0,040;-0,010;0,054
41,015211;0,042;0,023;0,009;0,049
41,015778;0,043;-0,003;0,017;0,046
41,028698;0,043;-0,024;0,015;0,052
41,041962;0,043;-0,031;0,006;0,054
41,042233;0,042;-0,029;-0,005;0,051
41,056029;0,043;-0,026;-0,010;0,052
41,068720;0,046;-0,025;-0,005;0,052
41,082433;0,048;-0,024;0,008;0,054
41,082732;0,044;-0,026;0,025;0,057
41,097222;0,031;-0,035;0,036;0,059
41,112095;0,008;-0,051;0,040;0,065
41,112347;-0,022;-0,067;0,036;0,079
41,125242;-0,047;-0,073;0,029;0,091
41,138367;-0,062;-0,063;0,026;0,092
41,152512;-0,061;-0,032;0,028;0,074
41,165431;-0,051;-0,031;0,028;0,066
41,165741;-0,039;-0,043;0,024;0,063
41,179153;-0,029;-0,067;0,015;0,074
41,193543;-0,022;-0,087;0,007;0,090
41,194578;-0,018;-0,098;0,001;0,100
41,207523;-0,012;-0,096;0,001;0,097
41,220631;-0,004;-0,080;0,009;0,081
41,234639;0,008;-0,051;0,025;0,057
41,234895;0,020;-0,019;0,042;0,050
41,249471;0,027;0,004;0,051;0,058
41,263569;0,029;0,009;0,051;0,059
41,263978;0,024;-0,003;0,039;0,045
41,276480;0,019;-0,021;0,019;0,034
41,290376;0,014;-0,038;-0,008;0,042
41,290781;0,013;-0,045;-0,032;0,056
41,309479;0,020;-0,037;-0,051;0,066
41,310932;0,032;-0,015;-0,058;0,068
41,323178;0,052;0,010;-0,055;0,077
41,336551;0,069;0,027;-0,049;0,089
41,349485;0,080;0,025;-0,044;0,095
41,349739;0,084;0,013;-0,040;0,093
41,362679;0,084;-0,001;-0,032;0,090
41,377240;0,080;-0,005;-0,025;0,084
41,390283;0,074;0,018;-0,002;0,076
41,404153;0,073;0,036;0,007;0,081
41,405222;0,069;0,042;0,008;0,081
41,418088;0,060;0,036;0,002;0,070
41,432464;0,049;0,020;-0,008;0,054
41,445499;0,038;0,008;-0,015;0,042
41,445767;0,031;0,010;-0,016;0,037
41,458910;0,029;0,030;-0,009;0,042
41,473766;0,030;0,056;0,001;0,063
41,474009;0,031;0,073;0,011;0,080
41,487997;0,029;0,076;0,019;0,084
41,500889;0,021;0,064;0,022;0,071
41,501140;0,009;0,049;0,017;0,053
41,515579;-0,009;0,048;0,014;0,051
41,529586;-0,028;0,063;0,018;0,071
41,529899;-0,048;0,092;0,029;0,108
41,543819;-0,078;0,118;0,037;0,146
41,556866;-0,116;0,108;0,040;0,163
41,570930;-0,157;0,086;0,034;0,182
41,571175;-0,196;0,063;0,022;0,207
41,585527;-0,226;0,048;0,006;0,231
41,600140;-0,246;0,041;-0,011;0,250
41,600481;-0,255;0,064;-0,024;0,264
41,612657;-0,256;0,133;-0,024;0,289
41,626377;-0,257;0,224;0,002;0,341
41,642086;-0,301;0,236;0,019;0,383
41,657353;-0,338;0,139;-0,007;0,365
41,657623;-0,367;0,013;-0,025;0,368
41,671560;-0,375;-0,087;-0,029;0,386
41,684462;-0,351;-0,150;-0,018;0,382
41,684702;-0,299;-0,170;-0,000;0,344
41,697670;-0,227;-0,145;0,012;0,269
41,712091;-0,147;-0,090;0,007;0,173
41,712373;-0,068;-0,025;-0,018;0,075
41,724948;0,008;0,035;-0,052;0,063
41,738189;0,077;0,095;-0,085;0,149
41,752410;0,134;0,128;-0,107;0,213
41,752701;0,175;0,128;-0,115;0,246
41,764981;0,208;0,106;-0,113;0,259
41,778200;0,229;0,082;-0,106;0,265
41,792776;0,225;0,027;-0,107;0,251
41,805765;0,204;0,025;-0,112;0,234
41,819209;0,176;0,038;-0,115;0,214
41,819563;0,146;0,038;-0,117;0,191
41,833784;0,115;0,035;-0,117;0,168
41,848564;0,088;0,041;-0,117;0,152
41,848876;0,066;0,038;-0,118;0,141
41,861606;0,049;0,012;-0,117;0,127
41,874965;0,042;-0,023;-0,109;0,119
41,875223;0,046;-0,025;-0,095;0,108
41,889353;0,063;0,008;-0,073;0,096
41,903921;0,087;0,040;-0,047;0,107
41,904231;0,113;0,056;-0,026;0,128
41,916750;0,137;0,082;-0,011;0,161
41,930126;0,157;0,118;-0,008;0,196
41,944147;0,165;0,136;-0,014;0,215
41,944473;0,165;0,157;-0,029;0,230
41,957032;0,156;0,199;-0,049;0,257
41,970080;0,140;0,234;-0,071;0,282
41,970407;0,120;0,247;-0,097;0,292
41,983680;0,097;0,263;-0,129;0,309
41,996943;0,074;0,285;-0,164;0,337
42,010868;0,055;0,299;-0,201;0,364
42,011117;0,042;0,283;-0,240;0,373
42,025246;0,037;0,236;-0,278;0,367
42,039747;0,038;0,206;-0,311;0,375
42,040008;0,043;0,217;-0,335;0,402
42,052717;0,049;0,223;-0,351;0,419
42,066544;0,052;0,173;-0,360;0,402
42,081137;0,059;-0,068;-0,367;0,378
42,093634;0,069;-0,148;-0,365;0,400
42,107132;0,082;-0,185;-0,354;0,407
42,107428;0,103;-0,183;-0,332;0,392
42,121024;0,128;-0,139;-0,297;0,352
42,133689;0,152;-0,078;-0,259;0,311
42,133952;0,172;-0,025;-0,228;0,286
42,147755;0,181;0,012;-0,211;0,278
42,162063;0,178;0,030;-0,209;0,276
42,162321;0,151;0,046;-0,217;0,268
42,176131;0,108;0,057;-0,219;0,251
42,188967;0,057;0,067;-0,207;0,225
42,202227;0,000;0,078;-0,181;0,197
42,202476;-0,053;0,089;-0,147;0,180
42,216307;-0,099;0,101;-0,123;0,187
42,229047;-0,130;0,107;-0,106;0,199
42,242896;-0,150;0,106;-0,090;0,204
42,257618;-0,141;0,117;-0,086;0,202
42,257875;-0,130;0,125;-0,084;0,199
42,272321;-0,118;0,119;-0,084;0,187
42,284767;-0,109;0,096;-0,091;0,172
42,298270;-0,103;0,058;-0,104;0,158
42,298512;-0,099;0,015;-0,126;0,161
42,313141;-0,091;-0,025;-0,153;0,180
42,317311;-0,078;-0,056;-0,175;0,200
42,327791;-0,055;-0,051;-0,196;0,210
42,340729;-0,026;-0,012;-0,217;0,219
42,353755;0,005;0,015;-0,235;0,236
42,354000;0,046;0,005;-0,246;0,250
42,366178;0,095;-0,010;-0,252;0,269
42,379475;0,147;-0,004;-0,253;0,293
42,393195;0,197;0,021;-0,242;0,313
42,393642;0,236;0,059;-0,218;0,327
42,408478;0,255;0,092;-0,181;0,326
42,421521;0,251;0,109;-0,136;0,306
42,421832;0,229;0,112;-0,093;0,271
42,434851;0,193;0,096;-0,064;0,225
42,449428;0,152;0,071;-0,049;0,175
42,464114;0,068;-0,035;-0,044;0,088
42,477195;0,035;-0,075;-0,033;0,089
42,478101;0,013;-0,079;-0,011;0,081
42,490784;0,000;-0,060;0,017;0,063
42,504759;-0,011;-0,036;0,042;0,057
42,516926;-0,024;-0,024;0,062;0,070
42,517247;-0,037;-0,025;0,074;0,087
42,531075;-0,046;-0,034;0,080;0,098
42,545540;-0,046;-0,036;0,083;0,101
42,545849;-0,037;-0,027;0,077;0,089
42,559922;-0,024;-0,003;0,064;0,069
42,572999;-0,011;0,026;0,046;0,054
42,574010;-0,001;0,047;0,029;0,055
42,586207;0,005;0,051;0,018;0,054
42,600065;0,005;0,040;0,014;0,043
42,613414;0,000;0,019;0,017;0,025
42,613723;-0,006;0,002;0,024;0,025
42,627082;-0,009;0,007;0,035;0,037
42,641341;-0,004;0,031;0,050;0,059
