# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:20:24.851
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5,523755;0,0325;-0,0332;-0,1098;0,12
5,537227;0,0371;-0,0771;-0,0787;0,12
5,546287;0,0279;-0,1008;-0,0344;0,11
5,555230;0,0175;-0,1093;0,0371;0,12
5,564369;-0,0138;-0,1076;0,0742;0,13
5,572871;-0,0328;-0,1336;0,1198;0,18
5,581091;-0,0350;-0,1499;0,1554;0,22
5,590127;-0,0152;-0,1571;0,1529;0,22
5,604892;0,0138;-0,1843;0,1559;0,24
5,614184;0,0483;-0,1984;0,1405;0,25
5,622984;0,1027;-0,1715;0,1451;0,25
5,630674;0,1247;-0,1840;0,1313;0,26
5,640213;0,1285;-0,1736;0,1135;0,24
5,657406;0,0876;-0,0979;0,0600;0,14
5,675795;0,0090;-0,0459;0,0336;0,06
5,676682;-0,0237;-0,0034;0,0027;0,02
5,689752;-0,0625;0,0202;-0,0045;0,07
5,700479;-0,0871;0,0534;-0,0353;0,11
5,709546;-0,0866;0,0632;-0,0518;0,12
5,718414;-0,0745;0,0497;-0,0730;0,12
5,727728;-0,0892;0,0465;-0,0234;0,10
5,736439;-0,0936;0,0387;0,0581;0,12
5,744782;-0,0986;0,0260;0,1197;0,16
5,753605;-0,0914;0,0222;0,1664;0,19
5,763352;-0,0772;0,0362;0,1753;0,19
5,772851;-0,1166;0,0442;0,1611;0,20
5,781944;-0,1230;0,0601;0,0866;0,16
5,796461;-0,1616;0,0747;0,0186;0,18
5,806519;-0,1554;0,1161;-0,0289;0,20
5,815261;-0,1754;0,1277;-0,1036;0,24
5,822971;-0,2130;0,1248;-0,1298;0,28
5,832131;-0,2268;0,1457;-0,1462;0,31
5,841430;-0,2227;0,1530;-0,1627;0,32
5,859595;-0,2064;0,0953;-0,2291;0,32
5,875826;-0,1651;0,0970;-0,2690;0,33
5,889033;-0,1285;0,0758;-0,3226;0,36
5,889288;-0,1236;0,0600;-0,3568;0,38
5,898581;-0,1171;0,0684;-0,3906;0,41
5,907676;-0,1088;0,0819;-0,4100;0,43
5,917401;-0,1509;0,0769;-0,4012;0,44
5,927037;-0,1725;0,0684;-0,3931;0,43
5,936137;-0,1793;0,0376;-0,3716;0,41
5,944805;-0,1432;0,0084;-0,3274;0,36
5,955038;-0,0838;-0,0195;-0,2844;0,30
5,964903;-0,0345;-0,0561;-0,2470;0,26
5,973900;0,0333;-0,0828;-0,2195;0,24
5,983367;0,1092;-0,0769;-0,2015;0,24
5,992727;0,1704;-0,0814;-0,2163;0,29
6,004986;0,1617;-0,0772;-0,2400;0,30
6,015619;0,0895;-0,0733;-0,2679;0,29
6,024361;0,0485;-0,0550;-0,2957;0,30
6,033046;0,0702;-0,0313;-0,2670;0,28
6,042215;0,0966;-0,0065;-0,2395;0,26
6,050119;0,0848;0,0057;-0,1805;0,20
6,069317;0,0672;-0,0767;-0,0681;0,12
6,081740;0,0517;-0,1333;-0,0099;0,14
6,091264;0,0457;-0,1883;0,0659;0,20
6,100381;0,0768;-0,2241;0,1501;0,28
6,109797;0,0961;-0,2277;0,2384;0,34
6,118844;0,1596;-0,2046;0,2602;0,37
6,128477;0,1735;-0,1363;0,2212;0,31
6,137702;0,1641;-0,0744;0,1454;0,23
6,147220;0,1042;-0,0462;0,0896;0,14
6,156560;0,0547;-0,0034;0,0578;0,08
6,168931;0,0190;0,0215;0,0352;0,05
6,178343;-0,0275;0,0340;0,0356;0,06
6,187003;-0,0847;0,0203;0,0255;0,09
6,195386;-0,1101;0,0279;0,0335;0,12
6,203629;-0,0531;0,0277;0,0689;0,09
6,213197;0,0567;0,0523;0,1268;0,15
6,222922;0,1814;0,1285;0,1555;0,27
6,232226;0,2095;0,1426;0,1507;0,29
6,245895;0,1634;0,1190;0,1318;0,24
6,254931;0,0927;0,1194;0,1366;0,20
6,263773;0,0685;0,1288;0,1791;0,23
6,272291;0,0752;0,1699;0,2636;0,32
6,280726;0,0792;0,1803;0,3287;0,38
6,291085;0,0419;0,1461;0,3842;0,41
6,300762;0,0197;0,0725;0,4304;0,44
6,311003;0,0062;0,0308;0,4298;0,43
6,320227;0,0335;-0,0311;0,4021;0,40
6,338239;0,1693;-0,0021;0,2523;0,30
6,348119;0,2218;0,0420;0,1491;0,27
6,360462;0,2219;0,0301;0,0470;0,23
6,369981;0,1715;0,0252;-0,0307;0,18
6,379182;0,1287;0,0084;-0,0471;0,14
6,388463;0,1215;0,0212;0,0068;0,12
6,398919;0,1067;0,0147;0,0927;0,14
6,408824;0,1315;0,0069;0,1684;0,21
6,418644;0,1292;-0,0598;0,2391;0,28
6,427909;0,1328;-0,0623;0,2674;0,31
6,437478;0,1043;-0,0954;0,2869;0,32
6,447191;0,0812;-0,1017;0,2646;0,29
6,457059;0,0209;-0,0761;0,1819;0,20
6,466460;-0,0287;-0,0370;0,0867;0,10
6,476650;-0,0769;-0,0263;0,0162;0,08
6,487112;-0,1331;-0,0238;-0,0349;0,14
6,498365;-0,1641;-0,0293;-0,0434;0,17
6,508201;-0,2275;-0,0098;-0,0195;0,23
6,517677;-0,2997;-0,0179;0,0412;0,30
6,527142;-0,3578;-0,0347;0,0679;0,37
6,536977;-0,4163;-0,0089;0,0847;0,42
6,545899;-0,4326;-0,0307;0,0967;0,44
6,554464;-0,4637;-0,0052;0,0804;0,47
6,563555;-0,4330;-0,0459;0,0360;0,44
6,571746;-0,3875;-0,1046;-0,0171;0,40
6,586509;-0,2269;-0,1439;-0,0048;0,27
6,596447;-0,1492;-0,1539;-0,0012;0,21
6,605683;-0,1260;-0,1781;-0,0071;0,22
6,615267;-0,1701;-0,1735;-0,0225;0,24
6,624868;-0,2387;-0,1496;0,0090;0,28
6,637320;-0,3143;-0,0880;0,0681;0,33
6,647023;-0,4269;-0,0409;0,1401;0,45
6,656545;-0,5117;-0,0228;0,2157;0,56
6,665104;-0,5231;0,0227;0,2810;0,59
6,673817;-0,5093;0,0570;0,3035;0,60
6,682977;-0,4885;0,0847;0,3075;0,58
6,697081;-0,5056;0,0824;0,2414;0,57
6,706130;-0,5204;0,0751;0,1811;0,56
6,714891;-0,5421;0,0727;0,1548;0,57
6,723594;-0,5247;0,0614;0,1946;0,56
6,731836;-0,5136;0,0413;0,2477;0,57
6,740391;-0,5156;0,0503;0,2998;0,60
6,759241;-0,4723;0,0172;0,3967;0,62
6,770939;-0,4275;-0,0160;0,4277;0,60
6,780621;-0,3778;-0,0643;0,4214;0,57
6,788879;-0,3039;-0,0960;0,3695;0,49
6,797454;-0,1815;-0,1119;0,2588;0,34
6,807032;-0,0950;-0,1169;0,1045;0,18
6,816563;-0,0514;-0,1762;-0,1214;0,22
6,829610;-0,0155;-0,1790;-0,3384;0,38
6,838928;-0,0380;-0,1907;-0,5049;0,54
6,847653;-0,0422;-0,1583;-0,6364;0,66
6,856313;-0,0804;-0,1478;-0,7386;0,76
6,865772;-0,1294;-0,0832;-0,7837;0,80
6,874507;-0,2280;-0,0262;-0,7964;0,83
6,884868;-0,3434;0,0568;-0,7776;0,85
6,893754;-0,4797;0,1049;-0,7279;0,88
6,902939;-0,5934;0,1236;-0,6058;0,86
6,913716;-0,6793;0,1368;-0,4170;0,81
6,923103;-0,7279;0,1013;-0,1529;0,75
6,931563;-0,7407;0,0445;0,1720;0,76
6,941099;-0,7303;-0,0121;0,5342;0,90
6,950649;-0,6855;-0,0518;0,8495;1,09
6,962749;-0,6225;-0,1098;1,0816;1,25
6,974068;-0,5277;-0,1304;1,1714;1,29
6,984374;-0,4719;-0,1752;1,1680;1,27
6,993757;-0,4061;-0,2336;1,0444;1,14
7,003861;-0,3475;-0,1960;0,8870;0,97
7,012641;-0,2889;-0,1948;0,7052;0,79
7,021834;-0,2293;-0,1955;0,5179;0,60
7,030647;-0,1314;-0,1735;0,3812;0,44
7,046583;0,1132;-0,1306;0,1102;0,20
7,055775;0,1843;-0,1219;-0,0111;0,22
7,067034;0,2173;-0,1536;-0,1548;0,31
7,076287;0,2829;-0,1875;-0,2640;0,43
7,085303;0,3673;-0,2524;-0,3861;0,59
7,096858;0,4810;-0,2967;-0,4830;0,74
7,106355;0,6153;-0,3548;-0,5875;0,92
7,115832;0,7373;-0,3748;-0,6477;1,05
7,124628;0,8438;-0,3434;-0,7024;1,15
7,133459;0,8423;-0,3069;-0,7381;1,16
7,142773;0,7423;-0,2923;-0,7699;1,11
7,155005;0,6061;-0,2361;-0,7793;1,02
7,165465;0,5421;-0,1763;-0,7235;0,92
7,171159;0,5478;-0,1277;-0,6121;0,83
7,180659;0,5540;-0,1199;-0,5020;0,76
7,190046;0,6259;-0,1490;-0,3641;0,74
7,209540;0,8956;-0,1781;-0,2136;0,94
7,221692;1,0950;-0,1553;-0,1812;1,12
7,232219;1,3099;-0,0904;-0,1580;1,32
7,241903;1,4660;-0,0550;-0,1632;1,48
7,252114;1,5327;-0,0298;-0,2062;1,55
7,257159;1,5562;-0,0139;-0,2541;1,58
7,266817;1,5521;0,0270;-0,2356;1,57
7,280574;1,5433;0,0694;-0,1797;1,56
7,290077;1,4701;0,1470;-0,0818;1,48
7,299369;1,3585;0,1499;0,0197;1,37
7,308799;1,2305;0,1640;0,1059;1,25
7,317582;1,1287;0,1556;0,2009;1,16
7,326313;1,0531;0,1862;0,2619;1,10
7,335189;0,9847;0,1455;0,3417;1,05
7,344376;0,9865;0,1330;0,3977;1,07
7,354433;1,0217;0,1331;0,4544;1,13
7,363913;1,0864;0,1398;0,4789;1,20
7,373287;1,0900;0,1284;0,4621;1,19
7,382149;1,0084;0,1133;0,3992;1,09
7,391527;0,9467;0,1186;0,2855;1,00
7,404987;0,8631;0,1169;0,1397;0,88
7,415282;0,7918;0,1429;0,0041;0,80
7,425193;0,7471;0,1499;-0,1025;0,77
7,434212;0,6845;0,1814;-0,1519;0,72
7,443592;0,6547;0,1946;-0,1826;0,71
7,452680;0,6181;0,2182;-0,1752;0,68
7,461737;0,5690;0,2184;-0,1728;0,63
7,471326;0,5320;0,2378;-0,1991;0,62
7,480517;0,4869;0,2063;-0,2079;0,57
7,496721;0,4885;0,2602;-0,2342;0,60
7,506259;0,4703;0,2603;-0,2514;0,59
7,515819;0,3885;0,2419;-0,2779;0,54
7,525824;0,3144;0,2341;-0,2809;0,48
7,538516;0,2618;0,2420;-0,2657;0,44
7,549728;0,2298;0,2324;-0,2233;0,40
7,560368;0,2411;0,1913;-0,1916;0,36
7,571622;0,2425;0,1757;-0,1374;0,33
7,581055;0,2622;0,1753;-0,0751;0,32
7,590740;0,2531;0,1235;-0,0281;0,28
7,601979;0,2301;0,1052;0,0229;0,25
7,602205;0,2269;0,0818;0,0546;0,25
7,611946;0,2156;0,0528;0,0580;0,23
7,622503;0,1929;0,0276;0,0902;0,21
7,632975;0,1586;0,0203;0,1036;0,19
7,644837;0,1071;0,0118;0,1267;0,17
7,655249;0,0235;0,0496;0,1122;0,12
7,664511;-0,0545;0,0582;0,0700;0,11
7,673641;-0,1228;0,0902;0,0661;0,17
7,682667;-0,1641;0,1409;0,0527;0,22
7,691869;-0,1983;0,1538;0,0065;0,25
7,701152;-0,2070;0,1626;-0,0158;0,26
7,717214;-0,1853;0,1537;-0,0788;0,25
7,731536;-0,1137;0,1834;-0,1097;0,24
7,747738;-0,0458;0,1709;-0,1639;0,24
7,747932;0,0245;0,1642;-0,1893;0,25
7,757103;0,1084;0,1210;-0,2429;0,29
7,767384;0,1734;0,0607;-0,2680;0,32
7,776836;0,2523;-0,0021;-0,2461;0,35
7,786957;0,3533;-0,0437;-0,2158;0,42
7,796451;0,4238;-0,1161;-0,1631;0,47
7,805921;0,4840;-0,1581;-0,1165;0,52
7,816234;0,5537;-0,2035;-0,0708;0,59
7,827215;0,5723;-0,2155;0,0023;0,61
7,837567;0,5968;-0,2189;0,0794;0,64
7,848296;0,5466;-0,2144;0,1653;0,61
7,859033;0,4790;-0,1884;0,2460;0,57
7,869284;0,4179;-0,1415;0,2745;0,52
7,879919;0,3738;-0,1120;0,2707;0,47
7,880195;0,3110;-0,0950;0,2303;0,40
7,890396;0,2585;-0,0760;0,1819;0,33
7,901266;0,1541;-0,0688;0,1492;0,23
7,911857;0,0348;-0,0631;0,1129;0,13
7,922227;-0,0636;-0,0113;0,0917;0,11
7,933244;-0,1622;0,0352;0,0427;0,17
7,943778;-0,2433;0,0538;-0,0341;0,25
7,954637;-0,3164;0,0597;-0,0962;0,34
7,965882;-0,3676;0,0582;-0,1439;0,40
7,976156;-0,3392;0,1036;-0,2254;0,42
7,989519;-0,2908;0,0510;-0,2501;0,39
8,000590;-0,2710;0,0103;-0,2469;0,37
8,010469;-0,2100;-0,0380;-0,1831;0,28
8,020530;-0,1097;-0,0801;-0,1299;0,19
8,030368;0,0434;-0,1121;-0,0964;0,15
8,040203;0,1507;-0,1344;-0,0726;0,21
8,050232;0,2377;-0,1567;-0,0962;0,30
8,061002;0,2925;-0,1646;-0,0723;0,34
8,072057;0,3491;-0,1584;-0,0348;0,38
8,072394;0,3322;-0,1621;0,0021;0,37
8,082102;0,3407;-0,1711;0,0762;0,39
8,092334;0,3498;-0,1947;0,1212;0,42
8,102113;0,3316;-0,2049;0,1517;0,42
8,111966;0,3190;-0,2016;0,1679;0,41
8,121608;0,2977;-0,1992;0,1465;0,39
8,131311;0,2817;-0,1786;0,1164;0,35
8,141090;0,2382;-0,1493;0,0727;0,29
8,150771;0,1494;-0,1061;0,0343;0,19
8,160737;0,0640;-0,0580;-0,0134;0,09
8,171872;0,0101;-0,0238;0,0003;0,03
8,181894;-0,0658;-0,0077;0,0508;0,08
8,192747;-0,1127;-0,0004;0,1000;0,15
8,202450;-0,1270;-0,0302;0,1624;0,21
8,212813;-0,1573;-0,0125;0,2003;0,26
8,223229;-0,1756;-0,0192;0,2239;0,29
8,233208;-0,1959;-0,0077;0,2287;0,30
8,243424;-0,2178;0,0073;0,2059;0,30
8,254745;-0,2258;0,0468;0,1211;0,26
8,265240;-0,2392;0,0624;0,0733;0,26
8,275538;-0,2198;0,0915;0,0030;0,24
8,285821;-0,1964;0,1057;-0,0613;0,23
8,296187;-0,1830;0,1246;-0,1199;0,25
8,306019;-0,1836;0,1106;-0,1871;0,28
8,315893;-0,1698;0,0978;-0,2160;0,29
8,325078;-0,1561;0,0908;-0,2166;0,28
8,335074;-0,1476;0,0946;-0,2131;0,28
8,344717;-0,1441;0,0855;-0,2008;0,26
8,354460;-0,1275;0,0636;-0,1798;0,23
8,364358;-0,0557;0,0666;-0,1501;0,17
8,374379;0,0046;0,0424;-0,1261;0,13
8,384539;0,0501;0,0100;-0,0934;0,11
8,394072;0,0962;-0,0496;-0,0475;0,12
8,404810;0,1289;-0,0936;0,0303;0,16
8,415621;0,1671;-0,1370;0,1350;0,25
8,427954;0,2242;-0,1601;0,2939;0,40
8,441471;0,2337;-0,1650;0,3212;0,43
8,451007;0,2197;-0,1671;0,3206;0,42
8,460721;0,1873;-0,1377;0,2737;0,36
8,469878;0,1976;-0,1148;0,2328;0,33
8,479541;0,1561;-0,0693;0,1741;0,24
8,488556;0,1254;-0,0157;0,1213;0,18
8,497763;0,0727;0,0089;0,0645;0,10
8,507055;0,0264;0,0614;0,0086;0,07
8,516240;-0,0140;0,0948;-0,0138;0,10
8,525356;-0,0445;0,1000;-0,0219;0,11
8,534734;-0,0896;0,1151;-0,0207;0,15
8,543995;-0,0976;0,1211;-0,0008;0,16
8,554064;-0,1020;0,1276;0,0185;0,16
8,564273;-0,0603;0,1152;0,0329;0,13
8,574286;-0,0201;0,0795;0,0282;0,09
8,585522;0,0335;0,0486;-0,0044;0,06
8,597049;0,0780;0,0083;-0,0033;0,08
8,608320;0,1238;-0,0416;0,0121;0,13
8,619670;0,2263;-0,0822;0,0717;0,25
8,630739;0,2073;-0,1011;0,0543;0,24
8,642274;0,1840;-0,0920;0,0233;0,21
8,655039;0,0811;-0,0545;-0,0638;0,12
8,666132;-0,0019;0,0029;-0,1501;0,15
8,666415;-0,0656;0,0712;-0,2032;0,23
8,676724;-0,1098;0,0791;-0,1951;0,24
8,688685;-0,1395;0,1019;-0,1593;0,23
8,701020;-0,1834;0,1154;-0,1054;0,24
8,712664;-0,1708;0,1051;-0,0994;0,22
8,723616;-0,1811;0,0949;-0,0701;0,22
8,723850;-0,2087;0,0986;-0,0363;0,23
8,734969;-0,2169;0,1109;-0,0076;0,24
8,746347;-0,2128;0,0989;0,0400;0,24
8,756479;-0,1780;0,0815;0,0637;0,21
8,767230;-0,1313;0,1059;0,0169;0,17
8,777417;-0,1093;0,1107;-0,0430;0,16
8,787687;-0,1105;0,1017;-0,1398;0,21
8,798120;-0,1146;0,1178;-0,2075;0,26
8,808803;-0,0932;0,0931;-0,2515;0,28
8,819527;-0,1044;0,0744;-0,1582;0,20
8,833636;-0,1021;0,0611;-0,0788;0,14
8,844190;-0,0688;0,0302;0,0178;0,08
8,855842;-0,0617;-0,0002;0,1271;0,14
8,866217;-0,0328;-0,0310;0,1926;0,20
8,877787;-0,0050;-0,0680;0,2299;0,24
8,878079;0,0418;-0,1161;0,2534;0,28
8,889150;0,0895;-0,1470;0,2447;0,30
8,900468;0,1477;-0,1136;0,2039;0,28
8,911634;0,1402;-0,0818;0,1455;0,22
8,922155;0,1468;-0,0553;0,0598;0,17
8,933456;0,1059;0,0000;-0,0155;0,11
8,933879;0,0757;0,0044;-0,0856;0,11
8,944811;0,0464;0,0385;-0,1130;0,13
8,961373;-0,0009;0,0455;-0,1172;0,13
8,973708;-0,0612;0,0678;-0,0985;0,13
8,973999;-0,1158;0,0721;-0,0382;0,14
8,986017;-0,1645;0,0865;0,0301;0,19
8,997877;-0,1373;0,0814;0,1445;0,22
9,009707;-0,1161;0,0702;0,2389;0,27
9,021444;-0,1435;0,0476;0,2717;0,31
9,021738;-0,1574;-0,0097;0,2391;0,29
9,032295;-0,1571;-0,0298;0,1842;0,24
9,043977;-0,1131;-0,0365;0,1258;0,17
9,054561;-0,0873;-0,0532;0,0828;0,13
9,065849;-0,0852;-0,0320;0,0499;0,10
9,076945;-0,1116;-0,0393;0,0364;0,12
9,087244;-0,1420;0,0139;0,0281;0,15
9,098519;-0,1277;-0,0067;0,0284;0,13
9,108647;-0,0953;-0,0553;0,0383;0,12
9,119092;-0,0492;-0,0891;0,0575;0,12
9,129753;-0,0176;-0,1043;0,0672;0,13
9,140110;0,0041;-0,1152;0,0583;0,13
9,150329;0,0015;-0,0937;0,0405;0,10
9,160477;-0,0252;-0,0916;-0,0098;0,10
9,171356;-0,0335;-0,0703;-0,0547;0,10
9,181690;-0,0379;-0,0158;-0,1227;0,13
9,193147;-0,0043;-0,0036;-0,1475;0,15
9,193390;0,0391;0,0137;-0,1488;0,15
9,204374;0,0972;0,0173;-0,1458;0,18
9,216509;0,1419;0,0118;-0,1054;0,18
9,228498;0,1396;-0,0124;-0,0517;0,15
9,241558;0,0956;-0,0174;-0,0600;0,11
9,243243;0,0526;-0,0077;-0,0685;0,09
9,251500;0,0382;-0,0212;-0,0676;0,08
9,261786;0,0376;-0,0104;-0,0858;0,09
9,271831;-0,0005;-0,0181;-0,1134;0,11
9,284279;-0,0277;-0,0582;-0,1218;0,14
9,294988;-0,0443;-0,0554;-0,0972;0,12
9,304896;-0,0272;-0,0810;-0,0589;0,10
9,315619;0,0325;-0,0881;-0,0256;0,10
9,326429;0,0221;-0,0724;-0,0208;0,08
9,336996;0,0571;-0,0537;-0,0245;0,08
9,348437;0,0485;-0,0542;-0,0286;0,08
9,358434;0,0581;-0,0687;-0,0279;0,09
9,369829;0,0807;-0,0785;-0,0129;0,11
9,381175;0,1438;-0,0558;-0,0166;0,16
9,393013;0,2277;-0,0442;-0,0195;0,23
9,404882;0,2752;-0,0342;-0,0686;0,29
9,405161;0,2834;-0,0297;-0,1543;0,32
9,416358;0,3059;-0,0296;-0,2528;0,40
9,427268;0,3347;-0,0136;-0,3553;0,49
9,437900;0,3898;-0,0190;-0,3869;0,55
9,449543;0,4332;-0,0640;-0,3629;0,57
9,461473;0,4544;-0,0774;-0,2512;0,52
9,461743;0,4044;-0,0887;-0,1141;0,43
9,472956;0,3293;-0,1034;0,0392;0,35
9,484438;0,2888;-0,1130;0,1761;0,36
9,494748;0,2626;-0,0670;0,2644;0,38
9,506091;0,2228;-0,0562;0,2818;0,36
9,517157;0,2225;-0,0428;0,2481;0,34
9,529090;0,2299;-0,0219;0,1736;0,29
9,541178;0,2887;-0,0139;-0,0819;0,30
9,552520;0,2974;-0,0109;-0,2016;0,36
9,564094;0,3017;0,0069;-0,2730;0,41
9,574619;0,2538;0,0356;-0,3067;0,40
9,586196;0,1899;0,1131;-0,2798;0,36
9,586458;0,1126;0,1397;-0,2166;0,28
9,598166;0,0114;0,1539;-0,1555;0,22
9,609703;-0,0529;0,1513;-0,0820;0,18
9,621189;-0,0615;0,1781;0,0275;0,19
9,632081;-0,0951;0,1950;0,1447;0,26
9,643813;-0,1199;0,1728;0,2324;0,31
9,644100;-0,1162;0,1349;0,3054;0,35
9,656053;-0,0978;0,1424;0,3640;0,40
9,668495;-0,0692;0,1472;0,3569;0,39
9,680206;-0,0732;0,1313;0,2990;0,33
9,691694;-0,0905;0,1289;0,1999;0,25
9,691983;-0,0786;0,1265;0,1025;0,18
9,702629;-0,0712;0,1155;0,0252;0,14
9,714324;-0,0917;0,1010;-0,0231;0,14
9,725824;-0,1107;0,0780;-0,0710;0,15
9,737667;-0,1470;0,0649;-0,0524;0,17
9,749016;-0,2250;0,0936;-0,0148;0,24
9,760403;-0,3874;0,2247;0,0842;0,46
9,771438;-0,3922;0,2222;0,1743;0,48
9,782338;-0,3182;0,1694;0,1703;0,40
9,794334;-0,1387;0,0853;0,1726;0,24
9,805295;0,0198;0,0501;0,1201;0,13
9,816858;0,0678;0,0869;0,1217;0,16
9,817160;-0,0083;0,1766;0,1389;0,22
9,828477;-0,2068;0,2781;0,1472;0,38
9,838887;-0,4210;0,3364;0,2452;0,59
9,850403;-0,6064;0,2891;0,1948;0,70
9,861728;-0,6583;0,1445;0,0542;0,68
9,873409;-0,4365;0,0578;-0,0478;0,44
9,873705;-0,1422;-0,0589;-0,1722;0,23
9,884515;0,2705;-0,1031;-0,2337;0,37
9,896539;0,5041;-0,1521;-0,3036;0,61
9,908358;0,5768;-0,2812;-0,4289;0,77
9,920440;0,6272;-0,3331;-0,4444;0,84
9,931906;0,6667;-0,2982;-0,4183;0,84
9,932216;0,6151;-0,2327;-0,3331;0,74
9,943088;0,5076;-0,1699;-0,1995;0,57
9,955220;0,4524;-0,1822;-0,0362;0,49
9,966248;0,3664;-0,1717;0,1577;0,43
9,978765;0,2917;-0,1651;0,3595;0,49
9,989480;0,0964;-0,1756;0,5970;0,63
10,001508;0,0626;-0,1592;0,5872;0,61
10,013345;0,0598;-0,1936;0,4289;0,47
10,025627;0,0579;-0,2199;0,2082;0,31
10,026320;0,1488;-0,2178;0,0712;0,27
10,037437;0,2294;-0,1822;-0,0220;0,29
10,048655;0,1773;-0,1506;-0,0253;0,23
10,060959;0,0961;-0,1177;-0,0155;0,15
10,073235;-0,0268;-0,0740;-0,0303;0,08
10,085158;-0,1412;0,0187;-0,0788;0,16
10,085466;-0,2235;0,1407;-0,1228;0,29
10,096772;-0,3057;0,1692;-0,1579;0,38
10,108622;-0,3726;0,1762;-0,1842;0,45
10,119218;-0,4153;0,1337;-0,1784;0,47
10,131552;-0,3694;0,0847;-0,1172;0,40
10,131942;-0,2876;0,0339;-0,0721;0,30
10,142639;-0,2307;0,0048;-0,0335;0,23
10,154390;-0,1832;-0,0507;0,0178;0,19
10,165352;-0,2115;-0,0624;0,1009;0,24
10,177431;-0,2706;-0,0790;0,2113;0,35
10,189564;-0,3633;-0,1107;0,2739;0,47
10,201859;-0,5526;-0,1078;0,3022;0,64
10,213232;-0,6131;-0,0784;0,1704;0,64
10,225219;-0,6176;-0,0222;0,0180;0,62
10,235489;-0,6132;0,1081;-0,1081;0,63
10,246706;-0,6295;0,1942;-0,1990;0,69
10,246988;-0,5818;0,1717;-0,2511;0,66
10,257943;-0,4968;0,1132;-0,2653;0,57
10,269028;-0,3301;0,0708;-0,2188;0,40
10,280420;-0,1105;-0,0314;-0,1784;0,21
10,294020;0,0583;-0,1371;-0,1577;0,22
10,294270;0,2151;-0,2193;-0,1415;0,34
10,306966;0,2801;-0,2461;-0,1484;0,40
10,318849;0,2628;-0,2786;-0,1971;0,43
10,330833;0,1727;-0,2256;-0,2594;0,38
10,342087;0,1146;-0,1481;-0,3078;0,36
10,342320;0,0783;-0,0883;-0,2958;0,32
10,353867;0,0854;-0,0329;-0,1952;0,22
10,365422;0,0163;-0,0821;-0,1150;0,14
10,377406;-0,0619;-0,1310;-0,0311;0,15
10,389136;-0,1163;-0,0762;0,0566;0,15
10,402205;-0,1012;-0,0179;0,1245;0,16
10,402444;-0,1374;0,0300;0,1446;0,20
10,414282;-0,1838;0,0213;0,0941;0,21
10,426826;-0,0888;-0,0555;-0,0450;0,11
10,438054;0,0484;-0,1250;-0,1584;0,21
10,450770;0,0636;0,2616;-0,2614;0,38
10,462352;-0,0492;0,2229;-0,2760;0,36
10,475010;-0,2170;0,2387;-0,2914;0,43
10,486492;-0,1121;0,2557;-0,2888;0,40
10,486869;0,0162;0,2455;-0,2494;0,35
10,498161;0,0596;0,2089;-0,2260;0,31
10,509850;0,1151;0,1507;-0,1382;0,23
10,521947;0,1540;0,1499;-0,0099;0,22
10,533716;0,0951;0,0729;0,0930;0,15
10,533972;0,0330;0,0847;0,2234;0,24
10,546085;0,0477;0,0793;0,3154;0,33
10,557707;0,0855;0,0375;0,4361;0,45
10,569681;0,1220;0,0159;0,5428;0,56
10,580792;0,1371;0,0283;0,5844;0,60
10,593229;0,0800;0,0176;0,5570;0,56
10,593523;0,0467;0,0321;0,4519;0,46
10,605081;-0,0812;0,0916;0,3073;0,33
10,616899;-0,1480;0,1637;0,1893;0,29
10,628799;-0,1556;0,1927;0,1065;0,27
10,640400;-0,1332;0,1747;0,0864;0,24
10,640763;-0,0759;0,1661;0,0483;0,19
10,652686;-0,1097;0,1250;-0,0173;0,17
10,665425;-0,1227;0,1417;-0,0871;0,21
10,677485;-0,0860;0,1736;-0,0908;0,21
10,689643;-0,1518;0,1055;-0,0826;0,20
10,701427;-0,1800;0,0444;-0,0140;0,19
10,713497;-0,1612;-0,0288;0,0577;0,17
10,724872;-0,1157;-0,0583;0,1565;0,20
10,725616;-0,0905;-0,1258;0,1932;0,25
10,736951;-0,0744;-0,1654;0,1877;0,26
10,749267;-0,1276;-0,1774;0,1356;0,26
10,762182;-0,2176;-0,1514;0,0421;0,27
10,775717;-0,3489;-0,0396;-0,0695;0,36
10,776015;-0,4244;0,0261;-0,1623;0,46
10,788258;-0,4820;0,0512;-0,2085;0,53
10,799404;-0,5136;0,0360;-0,2462;0,57
10,811892;-0,5253;0,0044;-0,2516;0,58
10,812271;-0,5087;-0,0250;-0,2814;0,58
10,823543;-0,4783;-0,0428;-0,3399;0,59
10,836054;-0,4389;-0,0872;-0,3794;0,59
10,847266;-0,4334;-0,1532;-0,4001;0,61
10,859617;-0,3704;-0,1885;-0,4307;0,60
10,871551;-0,3906;-0,0924;-0,3924;0,56
10,884169;-0,4361;-0,0372;-0,2160;0,49
10,895193;-0,5157;-0,0287;-0,0383;0,52
10,907971;-0,6019;-0,0672;0,1087;0,62
10,908327;-0,6469;-0,0828;0,2120;0,69
10,919727;-0,6515;-0,0954;0,2352;0,70
10,932382;-0,6406;-0,0912;0,2409;0,69
10,944828;-0,6705;-0,0977;0,1678;0,70
10,956712;-0,6639;-0,0717;0,0729;0,67
10,957084;-0,6157;-0,0364;-0,0111;0,62
