# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:30:30.698
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
19,717154;-0,1020;-0,0531;0,1512;0,19
19,733860;-0,0663;-0,0489;0,1690;0,19
19,734205;-0,0501;-0,0495;0,1860;0,20
19,750153;-0,0152;-0,0547;0,1833;0,19
19,750515;0,0049;-0,0551;0,2036;0,21
19,765809;0,0340;-0,0645;0,1945;0,21
19,781189;0,0672;-0,0548;0,1707;0,19
19,781617;0,0949;-0,0307;0,1465;0,18
19,797197;0,0939;-0,0210;0,1270;0,16
19,813457;0,1153;-0,0296;0,0273;0,12
19,829743;0,1040;-0,0240;-0,0282;0,11
19,830099;0,1069;-0,0137;-0,0872;0,14
19,845647;0,1424;0,0203;-0,1306;0,19
19,846066;0,1534;0,0493;-0,1628;0,23
19,861025;0,1640;0,0544;-0,1890;0,26
19,876604;0,1320;0,0123;-0,1854;0,23
19,877072;0,0865;0,0178;-0,1528;0,18
19,892552;0,0510;-0,0097;-0,0875;0,10
19,893007;0,0021;-0,0179;-0,0188;0,03
19,908621;-0,0036;-0,0260;0,0248;0,04
19,925032;-0,0092;-0,0151;0,0669;0,07
19,925420;0,0420;0,0238;0,0935;0,11
19,941404;0,0405;0,0103;0,0864;0,10
19,941788;0,0344;0,0348;0,0792;0,09
19,957644;0,0472;0,0164;0,0533;0,07
19,973273;0,0111;0,0086;0,0230;0,03
19,989331;-0,0179;-0,0001;0,0040;0,02
19,989688;-0,0416;-0,0043;0,0322;0,05
20,005532;-0,0318;0,0009;0,0501;0,06
20,007253;-0,0219;0,0292;0,0956;0,10
20,024167;0,0023;0,0286;0,1163;0,12
20,041472;0,0308;-0,0004;0,1597;0,16
20,057222;0,1172;-0,0126;0,1885;0,22
20,073176;0,1191;-0,0014;0,1439;0,19
20,074127;0,0690;0,0097;0,0908;0,11
20,089266;0,0057;-0,0265;0,0295;0,04
20,105743;-0,0378;-0,0573;-0,0166;0,07
20,106068;-0,0524;-0,0687;-0,0856;0,12
20,124356;-0,0385;-0,0470;-0,1300;0,14
20,124705;-0,0389;0,0072;-0,1922;0,20
20,140944;-0,0295;0,0506;-0,2294;0,24
20,141323;-0,0152;0,0787;-0,2420;0,25
20,157013;-0,0009;0,0965;-0,2393;0,26
20,172669;-0,0053;0,1134;-0,2072;0,24
20,173073;-0,0424;0,0637;-0,1559;0,17
20,189110;-0,0596;0,0003;-0,0721;0,09
20,205540;-0,0920;-0,0500;0,0766;0,13
20,221710;-0,0322;-0,0842;0,1499;0,17
20,237087;0,1054;-0,1287;0,1399;0,22
20,252783;0,1505;-0,0512;0,0495;0,17
20,269176;0,1130;-0,0100;0,0088;0,11
20,269512;0,0475;0,0074;-0,0209;0,05
20,285785;0,0111;0,0293;-0,0263;0,04
20,286099;-0,0199;0,0415;-0,0316;0,06
20,301444;-0,0878;0,0813;-0,0508;0,13
20,316821;-0,1351;0,0869;-0,0884;0,18
20,317162;-0,1623;0,0869;-0,1201;0,22
20,332773;-0,1790;0,0673;-0,1510;0,24
20,333192;-0,1621;0,0428;-0,1480;0,22
20,349220;-0,1450;0,0605;-0,1211;0,20
20,365576;-0,1561;0,0303;-0,1180;0,20
20,365867;-0,1805;0,0282;-0,0867;0,20
20,381713;-0,1521;0,0443;-0,0326;0,16
20,382012;-0,1283;0,0453;-0,0080;0,14
20,397458;-0,0669;0,0223;0,0253;0,07
20,413179;-0,0438;0,0087;0,0580;0,07
20,413537;-0,0210;-0,0283;0,0619;0,07
20,429481;0,0343;-0,0552;0,0752;0,10
20,445292;0,0801;-0,1061;0,0971;0,16
20,461346;0,0994;-0,1159;0,1052;0,19
20,461650;0,0756;-0,0922;0,1269;0,17
20,477089;0,0755;-0,0683;0,1333;0,17
20,477441;0,0891;-0,0679;0,1526;0,19
20,493488;0,0929;-0,0482;0,1051;0,15
20,509138;0,0870;-0,0334;0,0488;0,11
20,509510;0,0812;-0,0330;-0,0248;0,09
20,525745;0,0988;-0,0229;-0,0962;0,14
20,526077;0,0875;-0,0130;-0,1557;0,18
20,541503;0,0858;-0,0125;-0,1566;0,18
20,557484;0,0604;-0,0214;-0,1427;0,16
20,557800;0,0305;-0,0395;-0,0912;0,10
20,573763;-0,0129;-0,0477;-0,0364;0,06
20,574070;-0,0414;-0,0606;0,0211;0,08
20,589656;-0,0550;-0,0451;0,0487;0,09
20,605298;-0,0542;-0,0536;0,0424;0,09
20,605682;-0,0487;-0,0431;0,0128;0,07
20,621381;0,0083;-0,0562;-0,0158;0,06
20,621709;0,0312;-0,0218;-0,0620;0,07
20,637124;0,0300;-0,0208;-0,0926;0,10
20,653249;0,0053;-0,0104;-0,0847;0,09
20,653573;-0,0002;-0,0284;-0,0579;0,06
20,669463;-0,0196;-0,0134;-0,0412;0,05
20,685377;-0,0299;-0,0306;0,0003;0,04
20,701182;-0,0162;-0,0198;0,0202;0,03
20,701549;-0,0405;-0,0325;0,0162;0,05
20,717171;-0,0221;-0,0072;0,0169;0,03
20,717535;-0,0322;0,0175;-0,0012;0,04
20,733315;-0,0325;0,0227;0,0143;0,04
20,749965;-0,0467;0,0465;-0,0171;0,07
20,750552;-0,0700;0,0319;-0,0103;0,08
20,765942;-0,0739;0,0174;-0,0130;0,08
20,766275;-0,0776;0,0172;-0,0299;0,08
20,782351;-0,0341;0,0405;-0,0326;0,06
20,783276;-0,0101;0,0961;-0,0305;0,10
20,799767;-0,0142;0,1268;-0,0144;0,13
20,815190;-0,0084;0,1187;0,0110;0,12
20,815574;-0,0069;0,1008;0,0267;0,10
20,830857;0,0512;0,0970;0,0658;0,13
20,847095;0,1453;0,0063;0,2019;0,25
20,862613;0,1859;-0,0182;0,2508;0,31
20,878453;0,2020;-0,0812;0,2976;0,37
20,893631;0,1534;-0,1053;0,2695;0,33
20,909712;0,1102;-0,0996;0,2343;0,28
20,910102;0,1048;-0,0652;0,2091;0,24
20,925599;0,1036;-0,0540;0,1837;0,22
20,926705;0,0691;-0,0379;0,1345;0,16
20,941209;0,0068;-0,0171;0,0810;0,08
20,957395;-0,0261;0,0174;0,0424;0,05
20,957701;-0,0300;0,0510;0,0043;0,06
20,973757;-0,0430;0,0696;-0,0570;0,10
20,974616;-0,0460;0,0923;-0,1078;0,15
20,989365;-0,0722;0,1000;-0,1573;0,20
21,005522;-0,0693;0,1023;-0,1770;0,22
21,005862;-0,0849;0,0947;-0,2241;0,26
21,021360;-0,0859;0,0727;-0,2275;0,25
21,022574;-0,1243;0,0554;-0,2116;0,25
21,037385;-0,1192;0,0896;-0,2240;0,27
21,053361;-0,1372;0,0897;-0,1984;0,26
21,053675;-0,1355;0,1079;-0,1915;0,26
21,069530;-0,1379;0,1061;-0,1418;0,22
21,084455;-0,1034;0,0400;-0,0807;0,14
21,100910;-0,0677;0,0098;-0,0272;0,07
21,101291;-0,0606;0,0129;0,0392;0,07
21,117118;-0,0536;0,0112;0,0900;0,11
21,118289;-0,0184;-0,0281;0,1253;0,13
21,135898;-0,0028;-0,0290;0,1360;0,14
21,153789;0,0032;-0,0297;0,1366;0,14
21,170895;-0,0275;-0,0680;0,0767;0,11
21,187238;-0,0767;-0,0810;-0,0054;0,11
21,187660;-0,1074;-0,0617;-0,0405;0,13
21,203912;-0,1842;-0,0667;-0,0937;0,22
21,204797;-0,2027;-0,0771;-0,1271;0,25
21,220148;-0,1872;-0,0505;-0,1834;0,27
21,236670;-0,1902;-0,0581;-0,2384;0,31
21,236987;-0,1502;-0,0193;-0,2872;0,32
21,252601;-0,1195;-0,0103;-0,3345;0,36
21,268496;-0,0386;0,0136;-0,3908;0,39
21,285008;-0,0078;0,0286;-0,3716;0,37
21,301602;0,0770;-0,0193;-0,2890;0,30
21,317654;0,2116;-0,0902;-0,1184;0,26
21,333284;0,2577;-0,1406;-0,0067;0,29
21,333708;0,3257;-0,1751;0,0890;0,38
21,349207;0,3633;-0,2031;0,1828;0,45
21,349547;0,3661;-0,2290;0,2511;0,50
21,365503;0,3724;-0,2576;0,3032;0,54
21,381435;0,3490;-0,2606;0,3536;0,56
21,381826;0,3295;-0,2383;0,3691;0,55
21,397453;0,3045;-0,2055;0,3553;0,51
21,397852;0,2415;-0,1628;0,3363;0,44
21,413017;0,1743;-0,1060;0,2749;0,34
21,429101;0,1362;-0,0687;0,2285;0,27
21,429451;0,1034;-0,0225;0,1595;0,19
21,445395;0,0759;-0,0196;0,1106;0,14
21,445725;0,0441;-0,0354;0,0768;0,10
21,461283;0,0175;-0,0274;0,0435;0,05
21,477150;0,0100;-0,0335;0,0248;0,04
21,477542;0,0024;-0,0439;0,0205;0,05
21,493579;-0,0007;-0,0726;0,0535;0,09
21,509367;0,0016;-0,0425;0,1014;0,11
21,524918;0,0208;-0,0082;0,1122;0,11
21,525348;0,0205;0,0496;0,0942;0,11
21,541230;0,0152;0,1113;0,0438;0,12
21,541561;-0,0184;0,1533;-0,0194;0,16
21,557375;-0,0559;0,1612;-0,0806;0,19
21,573373;-0,1018;0,1778;-0,1395;0,25
21,573777;-0,1605;0,1934;-0,1635;0,30
21,589038;-0,1848;0,1986;-0,1678;0,32
21,589447;-0,2128;0,1935;-0,1530;0,33
21,604747;-0,2348;0,1688;-0,1292;0,32
21,620966;-0,2463;0,1767;-0,0872;0,32
21,621314;-0,2569;0,1553;-0,0507;0,30
21,637341;-0,2524;0,1475;-0,0337;0,29
21,637679;-0,2143;0,1248;-0,0168;0,25
21,653665;-0,1577;0,1020;0,0380;0,19
21,669178;-0,1253;0,0746;0,0779;0,17
21,669663;-0,0747;0,0523;0,1267;0,16
21,688371;-0,0345;-0,0162;0,1835;0,19
21,688721;-0,0097;-0,0500;0,2380;0,24
21,706231;-0,0281;-0,0869;0,2712;0,29
21,706554;-0,0280;-0,0708;0,2741;0,28
21,723270;-0,0423;-0,0730;0,2144;0,23
21,739890;-0,0793;0,0300;0,0311;0,09
21,756259;-0,0829;0,0444;-0,0767;0,12
21,772301;-0,0605;0,0566;-0,2797;0,29
21,788016;-0,0232;0,0709;-0,3649;0,37
21,789219;-0,0022;0,0674;-0,3625;0,37
21,804485;0,0233;0,0589;-0,3214;0,33
21,821082;0,0159;0,0312;-0,2660;0,27
21,821396;0,0229;0,0084;-0,1691;0,17
21,837202;0,0580;-0,0187;-0,0554;0,08
21,837534;0,0972;-0,0311;0,0180;0,10
21,853042;0,1119;-0,0428;0,1085;0,16
21,868811;0,0979;-0,0634;0,1312;0,18
21,869160;0,1119;-0,0596;0,1768;0,22
21,884662;0,1067;-0,0555;0,1789;0,22
21,900490;0,0826;-0,0194;0,1354;0,16
21,916224;0,0547;-0,0023;0,0907;0,11
21,932903;0,0715;-0,0166;0,0135;0,07
21,949063;0,1255;-0,0962;0,0046;0,16
21,965226;0,1538;-0,1020;0,0475;0,19
21,965529;0,1718;-0,1166;0,1178;0,24
21,981423;0,1984;-0,1020;0,1771;0,28
21,981738;0,2003;-0,1197;0,2300;0,33
21,996978;0,1733;-0,1503;0,2623;0,35
22,013081;0,1463;-0,1419;0,2789;0,35
22,013403;0,1285;-0,1094;0,2521;0,30
22,028899;0,0917;-0,1097;0,1826;0,23
22,029301;0,0694;-0,0627;0,0951;0,13
22,044603;0,0428;-0,0305;-0,0048;0,05
22,060571;0,0167;-0,0085;-0,1121;0,11
22,061018;-0,0181;0,0268;-0,2214;0,22
22,076462;-0,0708;0,0093;-0,2900;0,30
22,076898;-0,0847;-0,0037;-0,3376;0,35
22,092402;-0,1122;0,0017;-0,3502;0,37
22,109088;-0,1529;-0,0123;-0,3381;0,37
22,109417;-0,2160;-0,0174;-0,3118;0,38
22,125581;-0,2444;-0,0467;-0,2624;0,36
22,142061;-0,2229;-0,0078;-0,2089;0,31
22,161365;-0,2022;-0,0019;-0,1992;0,28
22,178060;-0,1461;-0,0486;-0,2162;0,27
22,194410;0,0059;-0,0142;-0,2076;0,21
22,194766;0,0375;0,0470;-0,1666;0,18
22,210836;0,0312;0,0692;-0,1531;0,17
22,211210;-0,0029;0,0385;-0,0962;0,10
22,227202;0,0530;-0,0153;-0,0160;0,06
22,244183;0,0840;-0,0677;0,0906;0,14
22,244547;0,0952;-0,1136;0,1799;0,23
22,261138;0,0960;-0,1248;0,2378;0,29
22,261475;0,1338;-0,1065;0,2792;0,33
22,276996;0,1282;-0,0312;0,2951;0,32
22,293595;0,0656;0,0041;0,2353;0,24
22,314964;0,0937;0,0310;0,1945;0,22
22,333770;0,2724;0,3320;0,0967;0,44
22,349315;0,1037;0,2354;0,1629;0,30
22,349707;-0,0756;0,0643;0,2891;0,31
22,365290;-0,1480;-0,0617;0,5044;0,53
22,365636;-0,2001;-0,1051;0,6592;0,70
22,381505;-0,2369;-0,1567;0,6690;0,73
22,397134;-0,2398;-0,1791;0,4955;0,58
22,397544;-0,1107;-0,0929;0,1869;0,24
22,412736;0,1099;0,0250;-0,1711;0,20
22,428615;0,2715;0,2264;-0,7136;0,80
22,444568;0,1696;0,2013;-0,7673;0,81
22,445010;0,0697;0,1710;-0,6654;0,69
22,460582;-0,0281;0,0556;-0,4040;0,41
22,460994;-0,1237;-0,0393;-0,0687;0,15
22,476674;-0,1748;-0,1187;0,2150;0,30
22,492216;-0,1824;-0,1778;0,4239;0,49
22,492635;-0,1334;-0,1929;0,5031;0,56
22,509109;-0,0339;-0,2115;0,4563;0,50
22,509442;0,0959;-0,1534;0,3438;0,39
22,524931;0,1520;-0,1139;0,1919;0,27
22,541152;0,1544;-0,0931;0,0395;0,18
22,541601;0,1092;-0,0722;-0,0754;0,15
22,560961;0,0597;-0,0373;-0,1443;0,16
22,561308;0,0062;-0,0266;-0,1362;0,14
22,578021;-0,0040;-0,0160;-0,1100;0,11
22,578340;0,0003;0,0179;-0,0944;0,10
22,594885;-0,0094;0,0416;-0,0892;0,10
22,595174;0,0047;0,0508;-0,0984;0,11
22,612001;0,0233;0,0597;-0,1075;0,13
22,628280;0,0316;0,0865;-0,1324;0,16
22,644383;-0,0069;0,0664;-0,1005;0,12
22,644783;-0,0212;0,0418;-0,0542;0,07
22,660499;-0,0351;0,0502;-0,0222;0,07
22,661466;-0,0579;0,0348;0,0471;0,08
22,676746;-0,0473;0,0335;0,1054;0,12
22,693765;-0,0179;0,0322;0,1337;0,14
22,694140;-0,0359;0,0261;0,1515;0,16
22,709677;-0,0111;0,0153;0,1448;0,15
22,710012;0,0089;-0,0049;0,1330;0,13
22,725692;0,0004;-0,0062;0,1259;0,13
22,741342;0,0157;-0,0403;0,0903;0,10
22,741707;0,0634;-0,0548;0,0786;0,11
22,757053;0,0913;-0,0358;0,0714;0,12
22,757429;0,0996;-0,0496;0,0878;0,14
22,773114;0,1216;-0,0488;0,0899;0,16
22,788718;0,0958;-0,0476;0,0873;0,14
22,789104;0,0797;-0,0508;0,0847;0,13
22,805183;0,0682;-0,0582;0,0774;0,12
22,805506;0,0424;-0,0840;0,0511;0,11
22,820758;0,0027;-0,1135;0,0484;0,12
22,836745;0,0150;-0,1045;0,0033;0,11
22,837122;0,0315;-0,0669;-0,0508;0,09
22,853018;0,0708;-0,0295;-0,0898;0,12
22,869537;0,0354;0,0339;-0,1543;0,16
22,885863;0,0091;0,0502;-0,1701;0,18
22,901330;0,0142;0,0256;-0,1243;0,13
22,916923;0,0278;0,0019;-0,0610;0,07
22,933092;0,0484;-0,0046;-0,0164;0,05
22,933477;0,0494;0,0035;0,0273;0,06
22,948849;0,0503;0,0070;0,0888;0,10
22,949228;0,0084;-0,0126;0,1018;0,10
22,964998;0,0093;-0,0173;0,1284;0,13
22,980721;0,0004;-0,0169;0,1356;0,14
22,981133;-0,0368;-0,0020;0,1282;0,13
22,996354;-0,0546;0,0128;0,0925;0,11
22,996778;-0,0910;0,0179;0,0524;0,11
23,012383;-0,1031;0,0134;0,0412;0,11
23,028192;-0,1102;0,0371;0,0159;0,12
23,028598;-0,0935;0,0697;0,0188;0,12
23,043947;-0,1099;0,0687;0,0118;0,13
23,059852;-0,1836;0,0979;-0,0158;0,21
23,076262;-0,2161;0,0667;-0,0359;0,23
23,093279;-0,1851;0,0000;-0,0743;0,20
23,109319;-0,2014;-0,0373;-0,1529;0,26
23,112171;-0,1998;-0,0203;-0,1978;0,28
23,125052;-0,1888;-0,0132;-0,2322;0,30
23,141145;-0,2013;0,0217;-0,2656;0,33
23,141522;-0,2131;0,0648;-0,3071;0,38
23,156845;-0,2335;0,0827;-0,3280;0,41
23,174461;-0,2384;0,1083;-0,3379;0,43
23,174909;-0,2420;0,1179;-0,3417;0,44
23,190623;-0,2117;0,1118;-0,3117;0,39
23,191037;-0,1435;0,1000;-0,2440;0,30
23,206192;-0,0851;0,0829;-0,1584;0,20
23,221968;-0,0365;0,0702;-0,0839;0,12
23,222329;0,0257;0,0431;-0,0017;0,05
23,237547;0,0448;0,0115;0,0974;0,11
23,237887;0,0826;-0,0809;0,1660;0,20
23,253097;0,1525;-0,1054;0,2276;0,29
23,269622;0,2207;-0,1146;0,2823;0,38
23,269941;0,2825;-0,1133;0,3113;0,44
23,285703;0,3145;-0,0689;0,2966;0,44
23,301534;0,3607;-0,0451;0,2197;0,42
23,317224;0,3518;-0,0746;0,2061;0,41
23,333160;0,3401;-0,1889;0,2173;0,45
23,349247;0,2867;-0,2133;0,2823;0,46
23,365036;0,2683;-0,1572;0,2844;0,42
23,365368;0,2117;-0,1010;0,2669;0,36
23,381197;0,1320;-0,0545;0,2022;0,25
23,381516;0,1052;-0,0132;0,1198;0,16
23,396788;0,0129;0,0276;0,0202;0,04
23,412648;-0,0355;0,0392;-0,0679;0,09
23,413015;-0,0735;0,0645;-0,1589;0,19
23,429103;-0,1432;0,1168;-0,1868;0,26
23,429421;-0,1637;0,1765;-0,2232;0,33
23,445486;-0,1971;0,2151;-0,2537;0,39
23,461626;-0,2240;0,2327;-0,2596;0,41
23,461949;-0,2351;0,1968;-0,2272;0,38
23,477289;-0,2212;0,2258;-0,2041;0,38
23,477665;-0,2160;0,1965;-0,1481;0,33
23,493431;-0,2053;0,1478;-0,0975;0,27
23,509807;-0,1988;0,0992;-0,0433;0,23
23,510117;-0,1777;0,0555;0,0282;0,19
23,525758;-0,1707;0,0028;0,0790;0,19
23,541337;-0,1327;-0,0357;0,1380;0,19
23,557205;-0,1299;-0,0506;0,1097;0,18
23,573167;-0,0530;-0,0387;-0,0010;0,07
23,589345;0,0077;-0,0987;-0,0827;0,13
23,604961;0,0234;-0,1283;-0,0917;0,16
23,605314;0,0577;-0,1480;-0,1054;0,19
23,620595;0,0913;-0,1672;-0,1193;0,22
23,620955;0,1196;-0,1624;-0,1143;0,23
23,636496;0,1705;-0,1573;-0,1236;0,26
23,652963;0,2108;-0,1565;-0,1184;0,29
23,653315;0,2406;-0,1411;-0,1408;0,31
23,669275;0,2414;-0,1070;-0,1433;0,30
23,669632;0,2229;-0,1201;-0,1683;0,30
23,685591;0,2325;-0,1185;-0,1356;0,29
23,701179;0,2270;-0,1188;-0,1122;0,28
23,717057;0,1980;-0,0879;-0,0981;0,24
23,717423;0,1691;-0,1043;-0,0653;0,21
23,732986;0,1827;-0,1199;-0,0097;0,22
23,749170;0,1814;-0,1346;0,0354;0,23
23,765175;0,1543;-0,1612;0,1407;0,26
23,780707;0,1632;-0,0809;0,2065;0,28
23,796977;0,1833;-0,0363;0,2170;0,29
23,797322;0,1697;-0,0248;0,2319;0,29
23,813035;0,1932;-0,0409;0,2465;0,32
23,813408;0,1825;-0,0791;0,2560;0,32
23,828651;0,1426;-0,1293;0,2787;0,34
23,829837;0,1071;-0,1161;0,2907;0,33
23,849467;0,0664;-0,0734;0,2592;0,28
23,849957;0,0491;0,0025;0,1808;0,19
23,867099;0,0033;0,0916;0,0948;0,13
23,884188;-0,1412;0,1892;-0,0925;0,25
23,900308;-0,2155;0,2120;-0,1704;0,35
23,916007;-0,3340;0,1875;-0,1985;0,43
23,932433;-0,4164;0,1446;-0,1867;0,48
23,948789;-0,3726;0,1335;-0,1438;0,42
23,949147;-0,3475;0,1733;-0,0879;0,40
23,965242;-0,3264;0,2017;-0,0944;0,40
23,965587;-0,3280;0,1952;-0,1008;0,39
23,980747;-0,3235;0,1636;-0,1536;0,39
23,996571;-0,3037;0,1967;-0,1671;0,40
23,996920;-0,2545;0,1615;-0,1986;0,36
24,013176;-0,2425;0,1487;-0,2149;0,36
24,013508;-0,2200;0,0967;-0,1835;0,30
24,028995;-0,1779;0,0583;-0,1572;0,24
24,044649;-0,1120;-0,0137;-0,1220;0,17
24,045065;-0,0278;-0,0664;-0,0407;0,08
24,060588;0,0176;-0,1468;0,0153;0,15
24,060957;0,1188;-0,2070;0,0886;0,25
24,076233;0,1615;-0,2375;0,1457;0,32
24,092368;0,2498;-0,2806;0,1959;0,42
24,092757;0,3548;-0,2936;0,2345;0,52
24,108213;0,4381;-0,2625;0,2662;0,58
24,123711;0,5174;-0,2809;0,2310;0,63
24,138644;0,5892;-0,3056;0,2037;0,69
24,138998;0,6344;-0,3134;0,1817;0,73
24,155117;0,6529;-0,2992;0,1322;0,73
24,156079;0,6546;-0,2871;0,1174;0,72
24,170226;0,6210;-0,2489;0,1134;0,68
24,186853;0,5718;-0,1996;0,1109;0,62
24,187246;0,4841;-0,1256;0,1095;0,51
24,204688;0,4057;-0,1028;0,1090;0,43
24,205092;0,3273;-0,0554;0,1184;0,35
24,221866;0,2304;0,0111;0,0899;0,25
24,237439;0,1297;0,0257;0,0662;0,15
24,237756;0,0443;0,0594;0,0332;0,08
24,252938;-0,0352;0,0882;0,0332;0,10
24,253270;-0,0712;0,1449;0,0189;0,16
24,269823;-0,1722;0,1862;-0,0420;0,26
24,270794;-0,3038;0,2116;-0,0825;0,38
24,288030;-0,3898;0,2306;-0,1310;0,47
24,303434;-0,4544;0,2523;-0,1589;0,54
24,303809;-0,5258;0,2201;-0,1762;0,60
24,319593;-0,5523;0,2148;-0,1832;0,62
24,335067;-0,5618;0,1799;-0,1499;0,61
24,350559;-0,5030;0,1932;-0,1109;0,55
24,366052;-0,4164;0,2139;0,0098;0,47
24,381986;-0,3191;0,1121;0,1419;0,37
24,397621;-0,2778;0,0407;0,2146;0,35
24,397962;-0,1902;-0,0198;0,2613;0,32
24,413107;-0,0998;-0,0316;0,2733;0,29
24,428643;-0,0630;-0,0285;0,2513;0,26
24,428978;-0,0459;-0,0016;0,1963;0,20
24,444511;-0,0199;0,0205;0,1233;0,13
24,444867;0,0055;0,0893;0,0378;0,10
24,460147;0,0119;0,1189;-0,0597;0,13
24,475980;0,0044;0,1287;-0,1499;0,20
24,476318;-0,0166;0,1189;-0,2186;0,25
24,491956;0,0055;0,1038;-0,2429;0,26
24,492343;0,0134;0,0790;-0,2566;0,27
24,507643;0,0308;0,0496;-0,2601;0,27
24,523442;0,0201;0,0201;-0,2348;0,24
24,523779;0,0286;-0,0186;-0,1955;0,20
24,539917;0,0747;-0,0521;-0,1616;0,19
24,556371;0,1396;-0,1628;-0,0679;0,22
24,573074;0,1588;-0,2201;-0,0272;0,27
24,588822;0,1844;-0,2164;0,0608;0,29
24,604904;0,1594;-0,1722;0,0930;0,25
24,621030;0,1184;-0,1968;0,0924;0,25
24,621407;0,1199;-0,2064;0,0966;0,26
24,636588;0,1210;-0,1822;0,1004;0,24
24,636964;0,1590;-0,1482;0,0711;0,23
24,652926;0,1536;-0,1376;0,0468;0,21
24,669278;0,1478;-0,1127;0,0273;0,19
24,669620;0,1091;-0,0832;-0,0341;0,14
24,685218;0,0991;-0,0635;-0,0710;0,14
24,685551;0,0986;-0,0205;-0,0839;0,13
24,701042;0,0886;0,0078;-0,0729;0,11
24,716395;0,0228;0,0303;-0,0975;0,10
24,732240;0,0145;0,0289;-0,0949;0,10
24,732602;0,0064;0,0461;-0,0499;0,07
24,747955;-0,0106;0,0580;-0,0290;0,07
24,763720;-0,0084;0,0600;-0,0084;0,06
24,780367;-0,0077;0,0816;0,0401;0,09
24,796892;-0,0057;0,1102;0,0900;0,14
24,797973;0,0123;0,1332;0,1114;0,17
24,813337;0,0303;0,1318;0,1133;0,18
24,828899;-0,0318;0,0832;0,1055;0,14
24,829256;-0,0266;0,0351;0,1071;0,12
24,845099;-0,0169;-0,0169;0,1229;0,13
24,845958;-0,0029;-0,0678;0,1337;0,15
24,861158;-0,0270;-0,1080;0,1347;0,17
24,877331;-0,0370;-0,1141;0,1213;0,17
24,877677;-0,0521;-0,1430;0,1407;0,21
24,892958;-0,0812;-0,1287;0,1218;0,19
24,893908;-0,1146;-0,1097;0,1024;0,19
24,908215;-0,1286;-0,0864;0,1059;0,19
24,924122;-0,1375;-0,0822;0,0754;0,18
24,924501;-0,1414;-0,0829;0,0071;0,16
24,940344;-0,1028;-0,0743;-0,0979;0,16
24,956898;-0,0416;-0,0702;-0,2052;0,22
24,957232;0,0367;-0,0375;-0,3044;0,31
24,973048;0,0755;-0,0142;-0,3765;0,38
24,988896;-0,0460;0,0548;-0,3619;0,37
24,989876;-0,1189;0,0478;-0,2974;0,32
25,004842;-0,1617;0,0685;-0,2014;0,27
25,021057;-0,1561;0,0882;-0,1450;0,23
25,021427;-0,1220;0,1118;-0,1272;0,21
25,037252;-0,0834;0,1109;-0,1420;0,20
25,037754;-0,0452;0,1049;-0,1412;0,18
25,053165;0,0345;0,0849;-0,1156;0,15
25,070318;0,0701;0,0704;-0,0661;0,12
25,070731;0,0904;0,0755;0,0203;0,12
25,085649;0,0631;0,0621;0,1191;0,15
25,085997;0,0079;0,0585;0,2014;0,21
25,101497;-0,0416;0,0692;0,2859;0,30
25,117110;-0,0571;0,0844;0,3303;0,35
25,117440;-0,0770;0,0851;0,3401;0,36
25,132755;-0,1104;0,0668;0,3305;0,35
25,136857;-0,1007;0,0629;0,3014;0,32
25,148477;-0,0863;0,0730;0,2253;0,25
25,164074;-0,0860;0,1156;0,1830;0,23
25,164378;-0,1085;0,1002;0,1225;0,19
25,180451;-0,1254;0,1032;0,0724;0,18
25,196043;-0,0675;0,1018;0,0629;0,14
25,212787;-0,0549;0,0979;0,0602;0,13
25,213089;-0,0563;0,0466;0,0712;0,10
25,228556;0,0038;0,0148;0,0678;0,07
25,229413;0,0439;-0,0258;0,0876;0,10
25,244641;0,1016;-0,0509;0,1021;0,15
25,261101;0,1109;-0,0891;0,1019;0,17
25,261575;0,0822;-0,0699;0,1063;0,15
25,277207;0,0865;-0,0695;0,1108;0,16
25,277544;0,0999;-0,0687;0,1011;0,16
25,292759;0,1125;-0,0861;0,0726;0,16
25,308060;0,0962;-0,0932;0,0212;0,14
25,308439;0,1030;-0,1184;-0,0290;0,16
25,324113;0,0998;-0,1190;-0,0827;0,18
25,325088;0,0774;-0,1097;-0,1447;0,20
25,340519;0,0408;-0,1002;-0,1722;0,20
25,356361;0,0188;-0,0765;-0,1987;0,21
25,356693;-0,0217;-0,0627;-0,2150;0,23
25,372333;-0,0333;-0,0492;-0,2072;0,22
25,387888;-0,0964;-0,0108;-0,2279;0,25
25,404449;-0,0959;-0,0094;-0,2324;0,25
25,420832;-0,0983;-0,0554;-0,2348;0,26
25,437290;-0,0396;-0,0442;-0,1898;0,20
25,452939;-0,0247;-0,0157;-0,1561;0,16
25,453302;-0,0471;0,0162;-0,1415;0,15
25,468554;-0,0121;0,0187;-0,1219;0,12
25,468900;-0,0011;-0,0027;-0,1067;0,11
25,484579;0,0286;-0,0426;-0,0540;0,07
25,500934;0,0432;-0,0812;-0,0069;0,09
25,501289;0,0478;-0,1281;0,0390;0,14
25,516882;0,0285;-0,1268;0,0554;0,14
25,517216;0,0234;-0,0641;0,0524;0,09
25,532690;0,0468;-0,0165;0,0632;0,08
25,548308;0,0228;0,0253;0,0271;0,04
25,548664;0,0183;0,0191;-0,0080;0,03
